ADM2_NAME,ADM2_CODE,Month,Year,EVI_mean,LAI_mean,FPAR_mean,LST_Kelvin_mean,Soil_Moisture_mm_mean,FPAR_count
Barguna,5761,7,2022,-142.62233109127357,-1232.8901609731338,-1241.3937188995665,-1152.1827850041059,25.04967252362136,6587
Barisal,5762,8,2022,-3.6994288365949295,-1696.8967641571207,-1753.0265540373962,-708.9279305720471,25.340121024079153,11525
Bhola,5763,8,2022,-112.71834019447728,-3376.938772511573,-3395.9261533821964,-303.8058734540839,16.38361735432124,10539
Jhalokati,5764,8,2022,0.39365579018974317,-261.44397596831885,-283.7105150166151,-429.692640351685,25.382591773567118,3490
Patuakhali,5765,8,2022,-43.14665674786786,-1015.3888168993585,-1017.5583959074812,-3332.9298128330174,24.979186219793565,11815
Pirojpur,5766,8,2022,0.3640803532673665,-607.8909513601374,-673.169032019993,-1579.8786664534457,25.29493373392761,5834
Bandarban,5767,8,2022,0.6370971032820666,3.1411411118195725,0.6264529106386182,-129.3977932856174,25.35450248763489,20661
Brahamanbaria,5768,8,2022,-49.28207869918243,-1402.9015152754291,-1414.0539354650416,-5224.723085115425,25.382231291380332,8842
Chandpur,5769,8,2022,-3.072207261040011,-1765.9367960480856,-1873.2454284326188,-3550.525515982035,25.29765972229532,7753
Chittagong,5770,8,2022,-43.222897141399685,-511.55375763901003,-519.0056211799777,-3205.3520484779056,-2.1548561451473702,19719
Comilla,5771,8,2022,0.3496229258317611,-131.16970832767822,-139.3962001874648,-5732.9216975321015,25.322732836221068,13842
Cox's Bazar,5772,8,2022,-1100.0826897228847,-1765.4177772513037,-1771.618761913883,-3190.4515748255467,5.58827966907071,9666
Feni,5773,8,2022,-12.654918137893338,-96.44306996233453,-102.52313824042773,-3295.330427558946,25.292458458756318,4102
Khagrachhari,5774,8,2022,0.6018062511453356,-13.002246146082157,-15.365054184309974,-40.225887296067306,25.27434179520966,12826
Lakshmipur,5775,8,2022,-57.2607702212518,-1740.530670366061,-1883.851270148417,-1821.337683407847,24.57941192104461,6600
Noakhali,5776,8,2022,-111.06635897084088,-578.7502328231456,-797.4159925448314,-1755.877566006153,-231.1458030955188,11412
Rangamati,5777,8,2022,0.16795742735758074,-619.7949258834082,-636.9582424976063,186.25678791856868,25.2683159720283,25644
Dhaka,5778,8,2022,0.312035170275134,-1393.2727204101911,-1398.4458047396445,-5799.046805956593,25.287799643978204,6820
Faridpur,5779,8,2022,0.34847027440950057,-1210.9834129131464,-1211.4973749489977,-5261.987729524444,25.33551142707615,9324
Gazipur,5780,8,2022,0.33368727131273773,-178.87937685973444,-207.52834145090867,-7552.510928151776,25.354746552924357,8062
Gopalganj,5781,8,2022,0.40793255689687125,-54.94422193328232,-151.35089246454416,-1651.5893032717638,25.27722799699751,6747
Jamalpur,5782,8,2022,0.2912178052765846,-547.7240689327406,-548.1181440549763,-4529.218143033103,25.305973750807432,9532
Kishoreganj,5783,8,2022,-686.0649681738072,-3507.786639237831,-3512.458342086463,-3901.0409832191935,25.351601379914296,11716
Madaripur,5784,8,2022,0.40463217110912225,-938.7133827427764,-955.1437808129858,-903.4796988873111,25.346655774143866,5340
Manikganj,5785,8,2022,0.3259014674211131,-1458.8194058730144,-1459.385886838391,-3836.102418222904,25.347313547127754,6437
Munshiganj,5786,8,2022,0.36396185910441364,-1551.0810094764674,-1602.481389849718,-2448.0656708009847,25.374515815298047,4376
Mymensingh,5787,8,2022,0.324437103912249,-44.213401711298644,-45.213158769760064,-8788.037789962587,25.34359131965642,19761
Narayanganj,5788,8,2022,0.31628409124382195,-1075.9798494783313,-1076.5036283734814,-3731.35310714432,25.336213662381784,3573
Narsingdi,5789,8,2022,-2.4080735691066737,-955.9620403487597,-985.8260863471716,-4627.526742463434,25.33753422106467,5395
Netrakona,5790,8,2022,-46.25763255060245,-937.7607017591278,-943.6507154087129,-7251.044080146744,25.314082625974894,12870
Rajbari,5791,8,2022,0.32581737186180865,-964.2367924872455,-964.7375755123516,-5228.909272686532,25.357432806709713,5246
Shariatpur,5792,8,2022,0.34640625506120964,-1864.4148828534671,-1879.6772166082535,-2413.7788406659956,25.348676414592724,5689
Sherpur,5793,8,2022,0.31825565229489505,-96.72149033269122,-98.84556631759642,-5616.204467342974,25.315967015440414,6046
Tangail,5794,8,2022,0.3379977556733656,-298.9546826935404,-304.4584304669734,-7303.986179237024,25.35748114144416,15268
Bagerhat,5795,8,2022,-29.120391563551525,-1971.9892710910817,-2150.278921023164,-1417.4456502287976,25.23515212985915,17129
Chuadanga,5796,8,2022,0.43333988362662046,-19.82681287223971,-20.66991542951199,-2042.26404793826,24.467903695207998,5178
Jessore,5797,8,2022,0.3786237053509834,-218.33448737954893,-230.52585995925745,-2949.8063778622895,25.2330888892594,11625
Jhenaidah,5798,8,2022,0.3945637258009566,-47.847837380134166,-48.53343734605814,-4088.7621990200964,25.356823511421045,8985
Khulna,5799,8,2022,-32.89031619284973,-3689.5158237447044,-3826.429976377877,-1777.662411818998,25.291376341157623,16836
Kushtia,5800,8,2022,0.3319408492737097,-692.7091759305487,-694.5908489991714,-6323.56125655147,25.338982078871577,7714
Magura,5801,8,2022,0.3387346412298535,-73.45364697079289,-74.00740352127531,-6123.74951235728,25.2958751530068,4809
Meherpur,5802,8,2022,0.402111664985107,-43.11797752508296,-43.8559676049949,-4273.590614344727,24.823381972846153,3120
Narail,5803,8,2022,0.3741271676501308,-111.43613774501712,-112.05286075488364,-3497.2571422448727,25.12153957187734,4549
Satkhira,5804,8,2022,-49.533977836809285,-4289.843027031399,-4480.531485348535,-927.2006002993592,25.170413607466397,15413
Habiganj,5821,8,2022,-203.5592875100478,-889.2104049772151,-921.3653975951675,-5190.6266937819055,25.349646290725552,11905
Maulvibazar,5822,8,2022,0.4167877516144766,-749.3721733237523,-767.2568856174054,-3476.109146800466,25.330320861643763,11701
Sunamganj,5823,8,2022,-253.98877598063655,-2933.876457161534,-3010.8630661817897,-1629.2100529419147,25.310283773096373,16708
Sylhet,5824,8,2022,-0.382202950692219,-368.0614508662626,-397.12751966197965,-4344.3772630080475,25.32794783569768,15819
Bogra,5805,8,2022,0.34203413031831625,-770.5638851831649,-771.76051313504,-6104.0426758162885,25.301866266369707,13430
Joypurhat,5808,8,2022,0.3603803546561603,-124.97799430105891,-125.42751258372584,-7475.598063321158,25.367533206410556,4572
Naogaon,5811,8,2022,0.39493917968444503,-289.8706817974988,-290.45717163728557,-3082.0795268625498,25.340114516952397,15831
Natore,5812,8,2022,0.30465540835433136,-267.50683976830464,-268.03281361168644,-6970.018759645703,25.296304079044656,8813
Nawabganj,5813,8,2022,-3.7855220345913465,-469.541775346472,-470.23913386620615,-74.15910793900032,25.305992060771107,7588
Pabna,5815,8,2022,0.32317208004127057,-689.3977076842122,-689.9452391761579,-4502.083020722792,25.325672709809623,10906
Rajshahi,5817,8,2022,0.33701206524042676,-602.0821590084565,-603.5937311384008,-4068.1398989706513,25.194043141906338,11068
Sirajganj,5819,8,2022,0.2558564263011133,-1381.020542158557,-1381.4413154283768,-3492.5781232459635,25.348801194066535,11445
Dinajpur,5806,8,2022,0.4108881867372147,-142.12897194389151,-142.62742735423828,-6407.327030766265,25.316619930740714,15870
Gaibandha,5807,8,2022,0.2875081677591047,-918.3147975114972,-918.6835621544543,-5634.72585170365,25.348412478178002,10042
Kurigram,5809,8,2022,0.2664856779615809,-1301.3978577452951,-1301.7384231968724,-999.9891491817679,25.354686147104267,10354
Lalmonirhat,5810,8,2022,0.3989344176750428,-76.79982307287268,-77.46878820618312,-1504.4877768954823,25.316491760611136,5905
Nilphamari,5814,8,2022,0.40905496383056095,-171.62135698246772,-172.27019664614136,-3371.248782111399,25.337572876832184,7639
Panchagarh,5816,8,2022,0.37173662784293726,-10.175132920471166,-12.511146366661144,-3500.8870470353904,25.317099843754672,6581
Rangpur,5818,8,2022,0.38150448469765996,-115.47663257042284,-115.98237300229212,-7364.075835283622,25.342829079472036,10708
Thakurgaon,5820,8,2022,0.4399995466465067,-92.1036096240372,-92.90104123667041,-3663.0259925321325,25.358115646838517,8363
Barguna,5761,8,2022,-112.38514837527973,-1233.1776093371363,-1241.4618422026642,-1291.2709683791443,24.953698016966264,6587
Barisal,5762,9,2022,-101.81633084871788,-1696.4852977222347,-1752.938036389692,120.20746998365507,-9999.0,11525
Bhola,5763,9,2022,-747.9003804632787,-3376.6608348042496,-3395.865252808236,0.5714529866725861,-9999.0,10539
Jhalokati,5764,9,2022,0.40770881347745097,-260.8782954509601,-283.578927731403,301.5123711153778,-9999.0,3490
Patuakhali,5765,9,2022,-40.49589986559478,-1014.9237363928572,-1017.4321152037063,255.3483364947825,-9999.0,11815
Pirojpur,5766,9,2022,-8.123954065406902,-607.369123673372,-673.0548451247062,228.20396642355524,-9999.0,5834
Bandarban,5767,9,2022,0.6160282572342426,3.905769657966827,0.7305705510081351,297.0259663026636,-9999.0,20661
Brahamanbaria,5768,9,2022,-318.78441645818066,-1402.4923433662816,-1413.9507136695947,303.0414535345223,-9999.0,8842
Chandpur,5769,9,2022,-280.3523918629696,-1765.307255970089,-1873.1069192523241,301.43259337507584,-9999.0,7753
Chittagong,5770,9,2022,-45.18121079504805,-510.8818059248138,-518.8931685919839,257.4621684376889,-9999.0,19719
Comilla,5771,9,2022,0.39602258099993703,-130.5543439551913,-139.24226543085146,172.01702324297426,-9999.0,13842
Cox's Bazar,5772,9,2022,-1126.1369735378294,-1764.6418439868332,-1771.468098502252,-993.5785586468521,-9999.0,9666
Feni,5773,9,2022,-9.528102049210506,-95.50289947125017,-102.37823160349937,288.106930639909,-9999.0,4102
Khagrachhari,5774,9,2022,0.5559715257808354,-12.710747585141007,-15.310247923418437,266.7337286284638,-9999.0,12826
Lakshmipur,5775,9,2022,-511.1971161117176,-1739.9514114872393,-1883.7459885708506,256.66950691023607,-9999.0,6600
Noakhali,5776,9,2022,-137.18894597329498,-578.1978164733758,-797.3058507036666,134.53532253754005,-9999.0,11412
Rangamati,5777,9,2022,-1.4656598233555742,-619.3356970752827,-636.8929427290004,300.0976705835791,-9999.0,25644
Dhaka,5778,9,2022,-1.1994711472143733,-1392.946188670317,-1398.3577725807868,-1161.909565617823,-9999.0,6820
Faridpur,5779,9,2022,-0.7156366128974767,-1210.4726742491978,-1211.3775829601939,-45.87924380399099,-9999.0,9324
Gazipur,5780,9,2022,0.41567118351057236,-178.20471210437182,-207.36979637525528,-206.21623404817905,-9999.0,8062
Gopalganj,5781,9,2022,0.4169677081039346,-54.676320018449346,-151.29163557250453,-501.769529944729,-9999.0,6747
Jamalpur,5782,9,2022,-2.8897431864840017,-547.0988786742188,-547.9757911919711,174.36276497617965,-9999.0,9532
Kishoreganj,5783,9,2022,-1829.4693591734313,-3507.375611576977,-3512.3588263018214,269.99462708311086,-9999.0,11716
Madaripur,5784,9,2022,-15.484721670371755,-938.2370608464587,-955.0299012038572,-348.97328610371767,-9999.0,5340
Manikganj,5785,9,2022,-24.132673188076037,-1458.5627518850017,-1459.3138056915022,-93.19289678493958,-9999.0,6437
Munshiganj,5786,9,2022,-7.058489788375721,-1550.8110897506858,-1602.4218089507647,301.73421849210916,-9999.0,4376
Mymensingh,5787,9,2022,0.4295561062565164,-43.62543585816692,-45.07165718170987,-427.657155262421,-9999.0,19761
Narayanganj,5788,9,2022,-2.733342478334895,-1075.7827174905642,-1076.4441392664212,-542.6732240602954,-9999.0,3573
Narsingdi,5789,9,2022,-12.343532703936196,-955.3054597622042,-985.6733450737969,302.5693842110709,-9999.0,5395
Netrakona,5790,9,2022,-482.7911589969817,-937.2317435370746,-943.4992467947526,-412.23590954337993,-9999.0,12870
Rajbari,5791,9,2022,0.3952747036266162,-963.8374604894351,-964.6731400319594,-449.54816109249293,-9999.0,5246
Shariatpur,5792,9,2022,0.3105255328261503,-1863.9606380957089,-1879.5540566697114,191.70378463786918,-9999.0,5689
Sherpur,5793,9,2022,0.44238319059929443,-95.54163110948531,-98.60197792254444,212.74183897273633,-9999.0,6046
Tangail,5794,9,2022,0.4024021414979199,-298.6042119771135,-304.3795940275775,-132.86151205244482,-9999.0,15268
Bagerhat,5795,9,2022,-44.823333494374836,-1971.4627787235647,-2150.2034245653526,123.49177238977042,-9999.0,17129
Chuadanga,5796,9,2022,0.4372180903553619,-19.99942598541657,-20.71397659809634,-2586.889497497861,-9999.0,5178
Jessore,5797,9,2022,0.483640281277199,-217.86610414689025,-230.43806770905488,-832.7839087831618,-9999.0,11625
Jhenaidah,5798,9,2022,0.5596197677806509,-47.23271504989017,-48.43784767266064,236.83630520660114,-9999.0,8985
Khulna,5799,9,2022,-30.702968802142635,-3689.274979314772,-3826.3927904429615,154.59969971615234,-9999.0,16836
Kushtia,5800,9,2022,0.45570743185475565,-692.4280552329502,-694.545166834248,-583.9480279912822,-9999.0,7714
Magura,5801,9,2022,0.5130576025020822,-72.55346864853932,-73.83919483495458,188.61844844925537,-9999.0,4809
Meherpur,5802,9,2022,0.46778054653817186,-43.27782321408982,-43.900121279716124,-5953.009322059293,-9999.0,3120
Narail,5803,9,2022,0.3847638099137224,-111.15598997862487,-111.9856137955202,-614.6542614650431,-9999.0,4549
Satkhira,5804,9,2022,-52.03344627019783,-4289.730026432029,-4480.511930516074,-134.00928260238516,-9999.0,15413
Habiganj,5821,9,2022,-227.50817989925866,-888.5640653887684,-921.2000728538343,303.2129596980002,-9999.0,11905
Maulvibazar,5822,9,2022,-115.5886768200268,-748.6760972071128,-767.101437149244,302.9821157979614,-9999.0,11701
Sunamganj,5823,9,2022,-586.780173706633,-2933.6171115783677,-3010.779732946862,284.71278042116796,-9999.0,16708
Sylhet,5824,9,2022,-42.10498960928799,-367.2832465335302,-396.9099678834156,297.55948310150603,-9999.0,15819
Bogra,5805,9,2022,-2.5798412064105287,-769.739271886399,-771.5858922667203,48.45184133663561,-9999.0,13430
Joypurhat,5808,9,2022,0.5702873590677189,-123.96418264261865,-125.19890629703048,138.24390125402033,-9999.0,4572
Naogaon,5811,9,2022,-0.1240212794318023,-289.03311566606857,-290.29580638427655,277.7325766614394,-9999.0,15831
Natore,5812,9,2022,-0.7633119125232868,-267.2007755508909,-267.97796121149145,-1802.331750935228,-9999.0,8813
Nawabganj,5813,9,2022,-20.379350011845638,-469.47665180984995,-470.2317320556744,-221.0446276776,-9999.0,7588
Pabna,5815,9,2022,-9.106882512053145,-689.1097542784895,-689.895314602185,-612.5649794520169,-9999.0,10906
Rajshahi,5817,9,2022,0.4045628889140732,-601.8497899146485,-603.5479101268154,-428.48677004654843,-9999.0,11068
Sirajganj,5819,9,2022,-3.30549555902389,-1380.8174309828523,-1381.4067261030802,284.7873322191786,-9999.0,11445
Dinajpur,5806,9,2022,0.5493592035077337,-140.7882854524881,-142.36591630127748,121.81997578880085,-9999.0,15870
Gaibandha,5807,9,2022,-0.6298297724653552,-917.5345680974756,-918.5089184782046,60.10532977282402,-9999.0,10042
Kurigram,5809,9,2022,-0.6380458963211744,-1300.4197998913694,-1301.5211793797894,300.90253435254095,-9999.0,10354
Lalmonirhat,5810,9,2022,0.508163431701481,-75.82554240148289,-77.2723072322799,293.5796500652386,-9999.0,5905
Nilphamari,5814,9,2022,0.5251367488763282,-170.65655937707228,-172.0812070099282,96.41225022857782,-9999.0,7639
Panchagarh,5816,9,2022,0.5606906789183299,-9.241525627585926,-12.341609915528544,282.1142344567943,-9999.0,6581
Rangpur,5818,9,2022,0.5236660145696653,-114.00625225566849,-115.70768256480231,114.87090757364844,-9999.0,10708
Thakurgaon,5820,9,2022,0.57327260964502,-91.32758140377057,-92.76883233656392,236.7957739505672,-9999.0,8363
Barguna,5761,9,2022,-158.8352302792306,-1233.0625356492785,-1241.4253993052027,102.89239859126695,-9999.0,6587
Barisal,5762,10,2022,-687.6189440017796,-1696.1675248079732,-1752.8559801164195,300.748151052708,-9999.0,11525
Bhola,5763,10,2022,-1473.918668822519,-3375.8968728687537,-3395.7407076091336,152.6488010888153,-9999.0,10539
Jhalokati,5764,10,2022,0.5019698796292038,-260.20122852732095,-283.4543830966292,300.6975144000753,-9999.0,3490
Patuakhali,5765,10,2022,-200.52439118589393,-1013.8905120544177,-1017.2298031929492,254.46239497952948,-9999.0,11815
Pirojpur,5766,10,2022,-2.1264377055889465,-606.6085067172277,-672.9106353995339,300.7394729239705,-9999.0,5834
Bandarban,5767,10,2022,0.586307255804032,4.439186128175412,0.7867479693446963,300.8656181195583,-9999.0,20661
Brahamanbaria,5768,10,2022,-642.7153728682675,-1402.235022298024,-1413.8867391806796,301.64505592913247,-9999.0,8842
Chandpur,5769,10,2022,-936.9177531341084,-1765.1226084292473,-1873.0491982007634,301.2344698438737,-9999.0,7753
Chittagong,5770,10,2022,-158.78725987781894,-510.70371008312975,-518.846249915901,267.17524248892454,-9999.0,19719
Comilla,5771,10,2022,-16.45403174605595,-130.24411115349127,-139.16270628337378,301.87083845701216,-9999.0,13842
Cox's Bazar,5772,10,2022,-1766.5562311226784,-1764.0702631266624,-1771.3609150916602,-946.4228907662977,-9999.0,9666
Feni,5773,10,2022,-27.638867435871283,-95.1051788357301,-102.29877323996863,293.29789830249126,-9999.0,4102
Khagrachhari,5774,10,2022,0.5402591907521751,-12.566499278499444,-15.276452764964345,300.68291894116777,-9999.0,12826
Lakshmipur,5775,10,2022,-779.9952957706575,-1739.8368342322076,-1883.730612176329,256.3010454703825,-9999.0,6600
Noakhali,5776,10,2022,-372.73759620189145,-577.8620073827866,-797.2516153397905,144.39800999218588,-9999.0,11412
Rangamati,5777,10,2022,-76.34012890470916,-619.5034299757554,-636.912853367204,299.4281570670599,-9999.0,25644
Dhaka,5778,10,2022,-129.2354716106591,-1392.7993528309612,-1398.293159675805,302.8231740674759,-9999.0,6820
Faridpur,5779,10,2022,-74.80450716398768,-1209.8871067280602,-1211.2488658446362,301.7752940953793,-9999.0,9324
Gazipur,5780,10,2022,-0.1883706820289289,-177.8839491272848,-207.29110835585726,302.16872777791696,-9999.0,8062
Gopalganj,5781,10,2022,0.3663968521060581,-54.46982703986983,-151.21989203602791,302.02277306950646,-9999.0,6747
Jamalpur,5782,10,2022,-114.58228562250493,-546.4833477301871,-547.8180203081907,301.4741836725004,-9999.0,9532
Kishoreganj,5783,10,2022,-3007.545873496291,-3506.9514193713544,-3512.2796789427066,297.8307896407466,-9999.0,11716
Madaripur,5784,10,2022,-418.3896814591355,-937.9971464914887,-954.9543244091642,302.07131854273416,-9999.0,5340
Manikganj,5785,10,2022,-729.7258342980231,-1458.5774056317255,-1459.2839061478962,301.7825158963144,-9999.0,6437
Munshiganj,5786,10,2022,-359.1897380824751,-1550.6962568018396,-1602.3598759518836,301.6824930692911,-9999.0,4376
Mymensingh,5787,10,2022,-9.445734654028261E-4,-42.764440158546435,-44.89006676819202,301.4031790000326,-9999.0,19761
Narayanganj,5788,10,2022,-194.33827259591956,-1075.619979675157,-1076.3655345375053,302.76083345999575,-9999.0,3573
Narsingdi,5789,10,2022,-279.00361235752706,-954.8967955457848,-985.5947907263967,301.816643503321,-9999.0,5395
Netrakona,5790,10,2022,-1373.099829944102,-936.7142113800114,-943.3718862068865,300.49285870561783,-9999.0,12870
Rajbari,5791,10,2022,-195.18288202923253,-963.2007010110157,-964.5113326426934,301.5518157640585,-9999.0,5246
Shariatpur,5792,10,2022,-414.85781044928797,-1864.0246553698673,-1879.552493915754,301.66161598798715,-9999.0,5689
Sherpur,5793,10,2022,0.532395820793153,-95.32034419890735,-98.51360518828291,301.079393240532,-9999.0,6046
Tangail,5794,10,2022,-83.12751869678856,-298.0086848477074,-304.23032822407436,301.4119428597124,-9999.0,15268
Bagerhat,5795,10,2022,-129.45474951646446,-1970.5284955509014,-2150.0784295532535,257.6622868917751,-9999.0,17129
Chuadanga,5796,10,2022,0.42688962595122437,-19.442989090244055,-20.535773821356656,303.1361095189978,-9999.0,5178
Jessore,5797,10,2022,0.4728049730084886,-216.86494381286784,-230.23144240519377,301.79603241657713,-9999.0,11625
Jhenaidah,5798,10,2022,0.5188053653784153,-46.13232290244449,-48.21062868231422,302.12508730066247,-9999.0,8985
Khulna,5799,10,2022,-82.03527398604659,-3688.546272398823,-3826.2533527261908,261.47081517377245,-9999.0,16836
Kushtia,5800,10,2022,-7.739895728882517,-691.0760105273995,-694.2789725822659,302.11673323876437,-9999.0,7714
Magura,5801,10,2022,0.4837182368681796,-71.69831063128053,-73.65842467866847,301.7543657710399,-9999.0,4809
Meherpur,5802,10,2022,0.4662504619160142,-42.23925543473898,-43.62959847963795,303.1422565774865,-9999.0,3120
Narail,5803,10,2022,0.17119076609693715,-110.53818453732667,-111.82956693147278,301.8419754610647,-9999.0,4549
Satkhira,5804,10,2022,-164.29117544216433,-4289.231087955865,-4480.398118366196,248.8445833512119,-9999.0,15413
Habiganj,5821,10,2022,-745.2527818477384,-888.1737679696652,-921.1279061119241,301.3796678345965,-9999.0,11905
Maulvibazar,5822,10,2022,-385.303778044102,-748.4076696767405,-767.0445838683615,300.9027952561752,-9999.0,11701
Sunamganj,5823,10,2022,-3400.9254364824233,-2933.377700122331,-3010.712647692535,300.5201988189277,-9999.0,16708
Sylhet,5824,10,2022,-302.258411211349,-366.9525687025818,-396.8407386407112,301.12899015709644,-9999.0,15819
Bogra,5805,10,2022,-197.08111546060968,-769.0687423537842,-771.4258669620193,301.11773992245963,-9999.0,13430
Joypurhat,5808,10,2022,0.49384615743074517,-123.01748371731243,-125.00661658712725,301.37055951340625,-9999.0,4572
Naogaon,5811,10,2022,-14.091358680769408,-288.2477221332813,-290.12683013545035,301.5976176406869,-9999.0,15831
Natore,5812,10,2022,-182.18535439436016,-266.3512738944123,-267.75812253055653,301.8685438834324,-9999.0,8813
Nawabganj,5813,10,2022,-152.03012693821003,-468.6556646444054,-470.02550437825437,302.07767476750513,-9999.0,7588
Pabna,5815,10,2022,-30.376006872303954,-688.5232052017404,-689.7257444766517,302.05934618309436,-9999.0,10906
Rajshahi,5817,10,2022,-24.24650186619881,-601.0960736420053,-603.3561404564861,302.0256128137794,-9999.0,11068
Sirajganj,5819,10,2022,-373.2741757364622,-1380.4048003965104,-1381.2686282159336,301.28933821313194,-9999.0,11445
Dinajpur,5806,10,2022,0.47931184158237217,-140.4710518499398,-142.26085118158707,301.35456848986854,-9999.0,15870
Gaibandha,5807,10,2022,-140.75142183212262,-917.0938074160473,-918.3947339625608,301.13444564312175,-9999.0,10042
Kurigram,5809,10,2022,-39.764137123648595,-1300.4437751419782,-1301.5121323213666,299.9991201698701,-9999.0,10354
Lalmonirhat,5810,10,2022,0.42490153016329824,-75.84665791699634,-77.24056797634937,300.6710453407472,-9999.0,5905
Nilphamari,5814,10,2022,0.43327642093082497,-170.97914275252725,-172.08921488324523,301.0807082250045,-9999.0,7639
Panchagarh,5816,10,2022,0.44998542708000994,-9.480760636169755,-12.34508098669115,301.0047405146784,-9999.0,6581
Rangpur,5818,10,2022,0.4821975315793575,-114.15118584802637,-115.67191947049174,300.87596238107017,-9999.0,10708
Thakurgaon,5820,10,2022,0.4499358332279951,-91.20863314092611,-92.69892204945668,301.39121440071585,-9999.0,8363
Barguna,5761,10,2022,-257.2116200396472,-1231.8129411954806,-1241.1688307891905,132.96059572005836,-9999.0,6587
Barisal,5762,11,2022,-408.7735156887495,-1696.2090767221498,-1752.8263781511996,299.2664822460067,-9999.0,11525
Bhola,5763,11,2022,-1316.4287102935357,-3376.0543181175276,-3395.7078768948877,154.61472960589987,-9999.0,10539
Jhalokati,5764,11,2022,0.4635702412998799,-259.8175187874568,-283.35568370018296,299.05491396364516,-9999.0,3490
Patuakhali,5765,11,2022,-141.23881927046432,-1013.9952209572041,-1017.1799164994299,257.07462091815444,-9999.0,11815
Pirojpur,5766,11,2022,-7.067858229851026,-606.3864931068815,-672.8371405208236,298.9445707837758,-9999.0,5834
Bandarban,5767,11,2022,0.5401024799306885,4.780955450085121,0.8634768884290556,299.83258670821795,-9999.0,20661
Brahamanbaria,5768,11,2022,-20.62515071966466,-1402.5258346847304,-1413.8861917175768,300.9717244900782,-9999.0,8842
Chandpur,5769,11,2022,-678.5794561012302,-1765.5937418051806,-1873.1123207199607,299.86544535870127,-9999.0,7753
Chittagong,5770,11,2022,-32.516324435720875,-510.6905405357851,-518.7833267161884,266.90632884758674,-9999.0,19719
Comilla,5771,11,2022,-3.6482462556102013,-130.81907655769604,-139.21845650611598,300.7812813226884,-9999.0,13842
Cox's Bazar,5772,11,2022,-1118.9609424674973,-1764.448457434486,-1771.3926301587403,-946.468536495166,-9999.0,9666
Feni,5773,11,2022,-11.29198703629801,-95.96171366378456,-102.35592675084474,292.68493063480526,-9999.0,4102
Khagrachhari,5774,11,2022,0.49490785975287793,-12.116258297258257,-15.165397515357201,299.83058206104914,-9999.0,12826
Lakshmipur,5775,11,2022,-773.9593110067304,-1739.824325529621,-1883.6752377809707,254.89054893802015,-9999.0,6600
Noakhali,5776,11,2022,-173.47835825023506,-578.2157229766453,-797.2473149190523,145.34286740247092,-9999.0,11412
Rangamati,5777,11,2022,-7.142228620703644,-618.5496534289733,-636.7792474386115,299.21450646015546,-9999.0,25644
Dhaka,5778,11,2022,-88.09378823579391,-1393.2544251666293,-1398.3732611112578,301.4483170653635,-9999.0,6820
Faridpur,5779,11,2022,-19.423057926972355,-1210.7828314479361,-1211.3654307939541,300.446218953199,-9999.0,9324
Gazipur,5780,11,2022,0.35474529086362383,-178.3663539366997,-207.31906552072627,300.43525470711705,-9999.0,8062
Gopalganj,5781,11,2022,0.32987556324906103,-54.98706339404107,-151.28304243805653,300.03775806380696,-9999.0,6747
Jamalpur,5782,11,2022,-8.500330975787353,-547.2037418623987,-547.8946636173687,300.4677901296848,-9999.0,9532
Kishoreganj,5783,11,2022,-171.55982237643863,-3507.4123529802605,-3512.3014957934997,300.46184084284346,-9999.0,11716
Madaripur,5784,11,2022,-261.2964676424162,-938.633667762169,-955.0456107399627,300.4692051737199,-9999.0,5340
Manikganj,5785,11,2022,-357.12353350504924,-1458.928639480208,-1459.3510791382064,300.86480675456676,-9999.0,6437
Munshiganj,5786,11,2022,-240.993775597092,-1551.2224761433204,-1602.4640247396387,300.53786812686735,-9999.0,4376
Mymensingh,5787,11,2022,0.3669248767770266,-43.57099483581426,-44.94904672574555,300.2571574374692,-9999.0,19761
Narayanganj,5788,11,2022,-16.708569412464694,-1075.9432842886015,-1076.4228676292987,301.57013381995296,-9999.0,3573
Narsingdi,5789,11,2022,-9.742237258246393,-955.5049964378823,-985.6280045565342,300.6894742677955,-9999.0,5395
Netrakona,5790,11,2022,-408.1768308498493,-937.0046506492977,-943.3555053074971,300.24957598769055,-9999.0,12870
Rajbari,5791,11,2022,-171.1658609079367,-964.0632825916574,-964.6226619335038,300.1192851068428,-9999.0,5246
Shariatpur,5792,11,2022,-413.534014475905,-1864.3349320457235,-1879.5879021146761,300.3923455435794,-9999.0,5689
Sherpur,5793,11,2022,0.3664526283006193,-95.96764682202031,-98.54476761672238,300.35049685392306,-9999.0,6046
Tangail,5794,11,2022,-26.28947133158955,-298.66981486599576,-304.30906709322505,300.4385768286284,-9999.0,15268
Bagerhat,5795,11,2022,-49.835192120625756,-1970.6070754624716,-2150.0593601408564,255.71357571940908,-9999.0,17129
Chuadanga,5796,11,2022,0.3550083540343047,-19.853644768962873,-20.58747305759425,300.86480377945026,-9999.0,5178
Jessore,5797,11,2022,0.3620733880792304,-217.98846056478672,-230.35664246139163,300.09854225583985,-9999.0,11625
Jhenaidah,5798,11,2022,0.3825272563629319,-47.55312776866777,-48.37852427279938,300.3953088078219,-9999.0,8985
Khulna,5799,11,2022,-27.940846239388797,-3688.6813545599084,-3826.254758362899,259.2978699532447,-9999.0,16836
Kushtia,5800,11,2022,-15.849953470982696,-692.3782580187578,-694.4439058016935,300.19217012330387,-9999.0,7714
