Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,Latitude,Longitude,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat
351,1.2349729295662233,1.6116784597441045,20.5,72.5,1.258348572167498,1.7523340285787994,1.9142147196871888,0.7941072791098538,35,6.0,60,85,0.28,0.81,3.06,301.07,23.12,0.22,0.3,0.02,0.13,0.27,0.61,1182.32,5.59,17.13,1.51,36.5,26.57,36.92,1.32,25.09,89.87,11.34,1,1,0.16,0.21,0.04,1.33,0,1278.22,28.16,38.88,14.97,37,2.28,6.66,0.04,23.91,6.62,45.39,2,1
301,1.1483034696806422,1.1991979446711325,20.0,80.0,1.0322053374559923,1.4768972278502244,1.4022535044360809,1.4022535044360809,25,15.0,70,90,0.39,3.43,7.5,297.74,-2497.35,0.63,0.7,0.5,0.09,0.2,0.14,510.58,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,1,1,0.27,0.31,0.04,1.15,1,98.78,20.41,31.75,9.62,0,1.66,4.45,0.08,22.13,4.37,4.84,0,0
204505,1.580058805497322,1.1991979446711325,26.0,72.5,0.9792664045225464,0.9339800363187066,1.319318177962505,1.192204112183712,40,12.0,60,85,0.29,1.06,4.67,297.14,-2495.77,0.43,0.6,0.32,0.13,0.28,0.3,871.5,6.0,15.44,1.64,29.14,32.45,38.4,1.31,25.93,88.85,9.41,1,1,0.17,0.17,0.0,1.03,0,73.57,17.97,29.3,7.09,0,1.29,7.48,0.03,22.21,7.45,4.09,0,0
576,1.401362777365934,1.2189924547979805,30.0,80.0,1.3566218605396905,1.53184307317204,1.5458777583788648,1.4417184946776644,35,25.0,70,90,0.43,1.52,5.08,301.7,-7492.92,0.47,0.71,0.32,0.17,0.39,0.37,603.84,5.88,18.49,1.72,30.85,26.88,42.26,1.29,26.32,88.55,10.74,1,1,0.29,0.3,0.01,1.08,1,1342.09,27.19,33.52,17.55,0,1.52,4.56,0.03,15.97,4.53,49.36,0,0
3250,1.214521743194187,1.6116784597441045,25.0,70.0,2.4475808009081272,1.6799936034149514,1.8369797003098445,1.8369797003098445,30,20.0,60,80,0.37,1.4,4.36,301.67,13.11,0.35,0.4,0.26,0.06,0.14,0.18,918.27,5.79,33.57,4.33,29.02,23.88,47.1,1.22,22.51,90.01,7.75,1,1,0.31,0.32,0.01,1.03,1,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,2,1
286,1.4289776420354268,1.2189924547979805,26.5,75.0,1.4327821283842652,1.4768972278502244,1.0048360915091592,1.4327821283842652,35,18.0,60,90,0.44,1.65,5.25,301.85,-7492.91,0.44,0.64,0.26,0.18,0.38,0.4,715.31,6.47,15.21,1.24,38.6,22.11,39.3,1.32,24.81,88.94,12.26,1,1,0.19,0.23,0.04,1.28,0,783.3,27.98,35.83,17.28,4,2.05,7.97,0.07,18.55,7.9,27.99,1,0
1553,1.573744282766088,1.2189924547979805,25.0,67.5,1.080555450157065,1.079758296469405,1.4251861916589506,1.2859629212449375,30,20.0,65,70,0.43,1.39,5.17,302.52,-7493.04,0.44,0.66,0.13,0.24,0.53,0.54,737.19,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,1,1,0.21,0.25,0.04,1.21,1,762.83,28.12,36.28,18.19,9,2.27,8.43,0.04,18.09,8.39,27.12,1,0
105,1.2975680662459643,1.2189924547979805,27.5,35.0,0.3425417480461741,0.8839035603592973,0.3447243788814111,0.3447243788814111,35,20.0,25,45,0.33,2.35,5.37,300.42,-7492.93,0.45,0.58,0.27,0.14,0.31,0.31,682.16,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,1,1,0.47,0.54,0.07,1.15,1,1080.92,27.74,34.2,18.34,0,2.06,7.47,0.15,15.86,7.32,38.97,0,0
17441,1.4519737014447591,1.1991979446711325,20.5,60.0,1.3274219324613663,1.057145417293745,1.057145417293745,1.192204112183712,27,14.0,50,70,0.29,1.0,4.4,298.09,-2493.92,0.38,0.5,0.31,0.09,0.19,0.24,886.57,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.14,0.19,0.05,1.4,0,83.29,18.82,29.65,7.78,0,1.38,6.64,0.04,21.87,6.6,4.43,0,0
53,1.216424434009741,1.2189924547979805,26.5,75.0,1.4772132269074678,1.4768972278502244,1.4772132269074678,1.2567762124029556,35,18.0,70,80,0.32,1.89,5.4,300.25,-7493.04,0.29,0.43,0.06,0.17,0.37,0.61,869.44,5.57,31.05,2.48,30.53,27.14,42.37,1.27,22.14,90.79,12.52,1,1,0.26,0.29,0.04,1.22,1,2272.77,28.44,31.57,21.83,0,3.58,10.3,0.13,9.74,10.17,79.92,0,0
41417,1.3633528605447618,1.2189924547979805,15.0,90.0,0.3484356377745152,1.079758296469405,0.3484356377745152,0.7941072791098538,20,10.0,85,95,0.36,1.47,5.15,301.26,-7492.92,0.42,0.56,0.23,0.15,0.32,0.37,775.99,6.26,17.25,1.33,33.5,25.3,41.19,1.31,23.6,89.84,12.96,1,1,0.28,0.36,0.09,1.36,1,1135.85,27.83,33.44,19.14,0,2.17,8.05,0.09,14.3,7.96,40.81,0,0
359,1.4519737014447591,1.6116784597441045,20.0,80.0,1.1875576268764718,1.7523340285787994,1.150849062005901,1.1875576268764718,30,10.0,75,85,0.31,0.96,3.53,302.11,21.62,0.27,0.4,0.12,0.11,0.28,0.43,1086.7,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.26,0.28,0.02,1.11,1,895.25,28.69,40.21,14.25,47,2.44,6.82,0.06,25.96,6.76,31.2,2,1
29,1.1160949214731757,1.2189924547979805,28.0,35.0,0.2979788458603842,0.8839035603592973,0.3447243788814111,0.3447243788814111,30,26.0,20,50,0.55,3.39,7.05,300.93,-7492.93,0.6,0.8,0.34,0.22,0.47,0.37,500.11,5.58,13.79,1.33,32.68,28.85,38.46,1.27,23.21,91.96,10.36,1,1,0.34,0.36,0.02,1.06,1,1337.03,27.64,38.46,18.2,10,0.1,0.86,0.0,20.26,0.86,48.38,1,1
322836,1.1904122272269628,1.2189924547979805,26.0,72.5,0.6996623936647252,1.5344047534671337,0.6996623936647252,0.6996623936647252,40,12.0,60,85,0.45,1.59,5.23,301.7,-7492.91,0.47,0.69,0.36,0.15,0.33,0.33,690.52,5.85,20.19,1.81,30.97,32.95,36.08,1.3,23.77,90.36,11.15,1,1,0.31,0.32,0.01,1.03,1,1137.55,27.81,33.68,18.24,0,1.99,7.4,0.04,15.44,7.36,40.9,0,0
357,1.2975680662459643,1.6116784597441045,29.0,67.5,1.9311111243833088,1.7523340285787994,1.9142147196871888,1.543068696111746,35,23.0,50,85,0.26,1.5,3.74,302.15,14.2,0.24,0.25,0.2,0.02,0.05,0.1,976.75,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,1,1,0.36,0.45,0.09,1.31,1,485.51,29.43,43.88,15.04,64,2.54,6.63,0.04,28.84,6.59,16.5,2,1
823,1.3690940807426484,1.6116784597441045,11.5,77.5,1.5684293036185293,1.7523340285787994,1.5684293036185293,1.5684293036185293,15,8.0,65,90,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.29,0.3,0.01,1.06,1,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,1,0
561,1.3383003130892874,1.2189924547979805,25.0,70.0,1.7229837679595796,1.5344047534671337,1.5461337713420658,1.5461337713420658,30,20.0,65,75,0.3,2.18,5.12,300.68,-7492.96,0.4,0.53,0.26,0.14,0.27,0.35,679.02,5.93,20.48,2.1,32.6,23.58,43.84,1.27,22.72,89.07,9.75,1,1,0.38,0.41,0.03,1.08,1,1252.47,27.81,33.81,18.59,0,1.68,6.2,0.06,15.22,6.14,45.03,0,0
1998,1.447474241166529,1.2189924547979805,16.0,85.0,1.7018840284699794,1.079758296469405,1.0754915249177393,1.5717819986173849,22,10.0,75,95,0.42,1.63,5.31,301.95,-7492.94,0.5,0.7,0.33,0.17,0.37,0.35,689.43,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,1,1,0.24,0.33,0.09,1.41,1,1080.92,27.74,34.2,18.34,0,2.06,7.47,0.15,15.86,7.32,38.97,0,0
73,1.214521743194187,1.2189924547979805,30.0,80.0,1.354232711182636,1.5344047534671337,1.5461337713420658,1.5461337713420658,35,25.0,70,90,0.41,2.09,5.89,300.93,-7492.93,0.52,0.7,0.26,0.2,0.43,0.38,571.41,5.79,33.57,4.33,29.02,23.88,47.1,1.22,22.51,90.01,7.75,1,1,0.34,0.35,0.01,1.02,1,1451.65,27.77,33.57,18.56,0,2.06,7.47,0.04,15.01,7.43,52.27,0,0
1536,1.546858902830091,1.1991979446711325,25.0,80.0,1.9801202769667237,1.629274661934818,1.629274661934818,1.629274661934818,35,15.0,75,85,0.33,1.05,4.39,297.82,-2495.65,0.41,0.64,0.28,0.16,0.35,0.39,933.05,5.66,20.65,1.96,32.42,25.32,42.24,1.29,24.43,90.79,10.53,1,1,0.19,0.23,0.04,1.2,0,79.21,19.38,30.48,8.63,0,1.14,4.29,0.01,21.85,4.28,4.09,0,0
190,1.5170865896347905,1.6116784597441045,34.5,82.5,3.337377080920379,1.7523340285787994,1.9142147196871888,2.569017825401684,47,22.0,70,95,0.38,1.23,4.29,301.72,13.65,0.3,0.4,0.15,0.11,0.25,0.37,1095.3,5.63,23.44,2.78,31.52,30.48,38.0,1.29,23.17,90.2,8.43,1,1,0.25,0.31,0.05,1.31,1,668.31,28.98,42.19,15.6,56,2.57,6.27,0.08,26.59,6.19,23.06,2,1
130,1.2181442100105444,1.1991979446711325,17.5,77.5,1.2784290469029125,1.629274661934818,1.629274661934818,1.629274661934818,25,10.0,60,95,0.31,1.14,4.72,297.42,-2495.4,0.44,0.57,0.33,0.11,0.24,0.25,887.79,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,1,1,0.15,0.18,0.03,1.23,0,82.39,18.51,29.15,7.75,0,1.3,6.09,0.04,21.4,6.05,4.45,0,0
70,1.573744282766088,1.1991979446711325,20.5,80.0,1.6593699514024631,0.9339800363187066,1.319318177962505,1.192204112183712,24,17.0,70,90,0.39,1.38,5.67,298.21,-2493.01,0.55,0.64,0.45,0.08,0.19,0.14,831.14,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,1,1,0.16,0.23,0.07,1.48,0,80.82,19.01,30.41,7.46,0,1.46,4.88,0.07,22.95,4.81,4.25,0,0
388,1.4932427508038448,1.1991979446711325,25.0,80.0,1.0833180441595385,1.196807608531181,1.2685770170530783,1.3623176356363635,32,18.0,75,85,0.31,1.02,4.7,298.65,-2494.71,0.45,0.5,0.39,0.05,0.11,0.11,856.04,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,1,1,0.25,0.28,0.03,1.22,1,91.4,19.21,30.12,7.92,0,1.42,5.1,0.04,22.2,5.06,4.76,0,0
33,0.8978116119211376,1.6116784597441045,25.0,72.5,1.1120259413151894,1.7523340285787994,1.1120259413151894,1.1120259413151894,30,20.0,60,85,0.34,1.01,3.79,302.14,18.15,0.29,0.33,0.21,0.06,0.12,0.2,1012.6,5.71,25.17,2.47,29.17,25.11,45.74,1.27,22.13,90.12,10.19,1,1,0.38,0.41,0.03,1.12,1,875.14,28.5,35.98,18.28,5,2.73,5.38,0.06,17.7,5.32,30.71,1,0
517,1.4045669228288984,1.6116784597441045,22.5,75.0,1.4390752953128625,1.196807608531181,1.4390752953128625,1.4390752953128625,27,18.0,65,85,0.31,1.81,4.17,301.58,14.77,0.27,0.31,0.21,0.04,0.1,0.16,883.02,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,1,1,0.36,0.42,0.06,1.23,1,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,2,1
413,1.4289776420354268,1.2189924547979805,26.5,80.0,1.7351336562180393,1.53184307317204,1.5458777583788648,1.4417184946776644,35,18.0,75,85,0.44,1.65,5.25,301.85,-7492.91,0.44,0.64,0.26,0.18,0.38,0.4,715.31,6.47,15.21,1.24,38.6,22.11,39.3,1.32,24.81,88.94,12.26,1,1,0.22,0.25,0.04,1.23,1,783.3,27.98,35.83,17.28,4,2.05,7.97,0.07,18.55,7.9,27.99,1,0
49,1.3255050778801802,1.1991979446711325,21.0,62.5,0.3714686881880548,0.9339800363187066,0.3714686881880548,0.4024133239917167,25,17.0,40,85,0.3,1.67,5.42,297.76,-2496.74,0.4,0.49,0.3,0.07,0.18,0.19,647.84,5.52,31.68,3.47,32.55,28.9,38.55,1.26,23.22,90.65,9.13,1,1,0.2,0.24,0.05,1.33,0,130.03,19.79,29.93,9.59,0,1.58,4.92,0.03,20.34,4.89,6.57,0,0
843,1.5170865896347905,1.2189924547979805,29.0,65.0,2.585778670731281,1.079758296469405,2.585778670731281,1.8440447419140888,38,20.0,45,85,0.38,1.5,5.3,301.06,-7492.91,0.43,0.57,0.24,0.15,0.33,0.34,747.76,5.63,23.44,2.78,31.52,30.48,38.0,1.29,23.17,90.2,8.43,1,1,0.3,0.36,0.06,1.26,1,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,0,0
177321,1.4045669228288984,1.2189924547979805,26.0,72.5,0.6996623936647252,1.5344047534671337,0.6996623936647252,0.6996623936647252,40,12.0,60,85,0.34,2.79,5.78,300.16,-7492.94,0.51,0.62,0.37,0.11,0.25,0.21,517.82,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,1,1,0.43,0.48,0.05,1.12,1,1451.65,27.77,33.57,18.56,0,2.06,7.47,0.04,15.01,7.43,52.27,0,0
100,1.5546106889696356,1.6116784597441045,20.5,72.5,1.258348572167498,1.7523340285787994,1.9142147196871888,0.7941072791098538,35,6.0,60,85,0.31,0.87,3.27,303.4,16.5,0.24,0.27,0.21,0.03,0.07,0.12,1029.22,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,0,0,0.16,0.22,0.06,1.42,0,1043.06,28.51,40.93,15.5,46,2.54,6.3,0.09,25.43,6.21,36.58,2,1
57,1.4472286022805247,1.2189924547979805,25.0,70.0,1.7229837679595796,1.5344047534671337,1.5461337713420658,1.5461337713420658,30,20.0,65,75,0.44,2.36,5.94,301.55,-7492.9,0.44,0.59,0.29,0.14,0.31,0.32,639.36,6.29,16.93,1.27,39.98,17.38,42.65,1.32,21.44,91.98,13.32,1,1,0.36,0.36,-0.0,0.99,1,2423.67,28.45,31.15,24.88,0,3.34,12.16,0.07,6.27,12.09,85.19,0,0
495,1.1522596262143072,1.1991979446711325,20.0,67.5,1.4169574734260064,1.079758296469405,1.0048360915091592,0.9127464380043896,25,15.0,65,70,0.3,1.05,4.57,298.57,-2494.01,0.44,0.51,0.35,0.08,0.16,0.18,656.88,5.75,17.96,1.49,32.53,28.89,38.58,1.3,24.0,90.42,12.05,1,1,0.26,0.3,0.04,1.19,1,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,0,0
17,1.1727383030528649,1.6116784597441045,24.0,70.0,1.3593820706254796,1.7523340285787994,1.9142147196871888,1.4417184946776644,38,10.0,60,80,0.35,1.02,3.97,303.27,13.94,0.32,0.37,0.27,0.04,0.11,0.14,1022.14,6.15,14.69,1.6,36.38,22.19,41.44,1.28,24.6,88.29,9.18,1,1,0.14,0.18,0.05,1.43,0,342.22,30.55,43.86,15.18,96,2.44,6.23,0.03,28.68,6.2,11.2,2,1
1749,1.619149501356039,1.2189924547979805,27.5,72.5,1.2632551426886305,0.8839035603592973,1.292032246339086,1.4417184946776644,35,20.0,60,85,0.46,1.77,5.67,302.19,-7492.91,0.5,0.74,0.32,0.2,0.42,0.4,683.91,6.21,20.84,1.65,30.96,16.69,52.35,1.26,23.54,89.17,12.62,1,1,0.24,0.28,0.03,1.18,1,996.2,27.8,34.21,18.74,0,2.16,7.83,0.11,15.47,7.72,35.83,0,0
197,1.5083334186281598,1.6116784597441045,23.0,80.0,1.11414049713533,1.7523340285787994,1.150849062005901,1.2567762124029556,28,18.0,70,90,0.31,0.82,3.24,302.95,16.64,0.28,0.35,0.21,0.06,0.13,0.21,928.55,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,1,1,0.31,0.32,0.01,1.07,1,896.28,28.46,40.07,15.89,41,2.76,6.78,0.13,24.18,6.65,31.49,2,1
1906,1.4284462046955146,1.1991979446711325,25.0,80.0,1.3500241567906766,1.196807608531181,1.2685770170530783,1.3623176356363635,32,18.0,75,85,0.32,1.12,4.89,298.23,-2493.97,0.39,0.52,0.24,0.12,0.28,0.3,776.49,5.71,26.11,1.62,28.16,38.4,33.45,1.29,24.27,89.94,16.11,1,1,0.27,0.29,0.02,1.13,1,85.72,19.22,30.4,8.23,0,1.38,4.37,0.01,22.17,4.36,4.46,0,0
78,1.573744282766088,1.2189924547979805,30.0,70.0,0.3267968084414719,0.7303806271907236,0.3267968084414719,1.2518971587022245,35,25.0,60,80,0.43,1.39,5.17,302.52,-7493.04,0.44,0.66,0.13,0.24,0.53,0.54,737.19,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,1,1,0.16,0.23,0.06,1.53,0,762.83,28.12,36.28,18.19,9,2.27,8.43,0.04,18.09,8.39,27.12,1,0
1411,1.3092899680575298,1.2189924547979805,15.0,90.0,0.3484356377745152,1.079758296469405,0.3484356377745152,0.7941072791098538,20,10.0,85,95,0.33,1.36,4.63,300.55,-7492.91,0.36,0.49,0.16,0.15,0.33,0.41,792.41,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,1,1,0.22,0.27,0.05,1.29,1,993.02,27.78,34.92,17.93,0,1.84,5.77,0.08,16.99,5.69,35.74,0,0
510,1.4932427508038448,1.6116784597441045,23.0,80.0,1.11414049713533,1.7523340285787994,1.150849062005901,1.2567762124029556,28,18.0,70,90,0.38,1.08,3.97,302.57,16.93,0.32,0.33,0.3,0.02,0.03,0.05,947.97,5.99,19.54,1.47,39.89,19.7,40.41,1.28,24.01,89.24,13.28,1,1,0.25,0.28,0.03,1.18,1,638.57,29.18,42.43,15.23,53,2.48,6.75,0.12,27.2,6.63,21.89,2,1
1449,1.4045669228288984,1.2189924547979805,15.0,90.0,0.3484356377745152,1.079758296469405,0.3484356377745152,0.7941072791098538,20,10.0,85,95,0.34,2.79,5.78,300.16,-7492.94,0.51,0.62,0.37,0.11,0.25,0.21,517.82,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,1,1,0.35,0.43,0.08,1.27,1,1451.65,27.77,33.57,18.56,0,2.06,7.47,0.04,15.01,7.43,52.27,0,0
2640,1.3690940807426484,1.2189924547979805,17.0,75.0,1.915090342655554,1.4768972278502244,1.915090342655554,1.2859629212449375,24,10.0,60,90,0.41,1.47,5.06,301.65,-7492.91,0.48,0.67,0.14,0.24,0.53,0.5,722.08,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.27,0.29,0.02,1.1,1,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,0,0
19706,1.3383003130892874,1.6116784597441045,26.0,72.5,0.6782082928280382,1.196807608531181,0.6782082928280382,0.6782082928280382,40,12.0,60,85,0.24,1.62,3.79,302.01,13.14,0.22,0.27,0.12,0.07,0.15,0.31,1000.83,5.93,20.48,2.1,32.6,23.58,43.84,1.27,22.72,89.07,9.75,1,1,0.29,0.34,0.05,1.2,1,441.07,29.43,42.85,15.91,64,2.15,5.36,0.14,26.94,5.22,14.99,2,1
490,1.401362777365934,1.6116784597441045,20.0,80.0,1.1875576268764718,1.7523340285787994,1.150849062005901,1.1875576268764718,30,10.0,75,85,0.36,1.2,3.94,303.08,20.57,0.3,0.55,0.19,0.17,0.35,0.57,876.44,5.88,18.49,1.72,30.85,26.88,42.26,1.29,26.32,88.55,10.74,1,1,0.33,0.33,-0.01,0.99,1,1568.31,27.18,37.17,14.66,17,1.62,6.43,0.04,22.51,6.39,57.7,2,0
463,1.555456472997049,1.1991979446711325,20.0,75.0,1.0614517643863652,1.4768972278502244,1.4022535044360809,1.4022535044360809,25,15.0,70,80,0.29,1.03,4.41,297.98,-2495.23,0.37,0.47,0.32,0.07,0.15,0.19,939.45,5.87,16.81,1.53,30.62,29.44,39.96,1.34,24.46,89.71,10.98,1,1,0.22,0.26,0.04,1.21,1,85.72,19.22,30.4,8.23,0,1.38,4.37,0.01,22.17,4.36,4.46,0,0
483,1.4289776420354268,1.1991979446711325,17.5,77.5,1.2784290469029125,1.629274661934818,1.629274661934818,1.629274661934818,25,10.0,60,95,0.3,1.08,4.48,297.59,-2494.95,0.4,0.62,0.3,0.15,0.32,0.37,852.68,6.47,15.21,1.24,38.6,22.11,39.3,1.32,24.81,88.94,12.26,1,1,0.14,0.2,0.06,1.4,0,73.46,18.28,30.31,7.21,0,1.38,6.18,0.09,23.1,6.09,4.02,0,0
189,1.3383003130892874,1.6116784597441045,27.5,80.0,2.01741457942489,1.7523340285787994,1.9142147196871888,2.01741457942489,30,25.0,70,90,0.24,1.62,3.79,302.01,13.14,0.22,0.27,0.12,0.07,0.15,0.31,1000.83,5.93,20.48,2.1,32.6,23.58,43.84,1.27,22.72,89.07,9.75,1,1,0.26,0.32,0.05,1.22,1,441.07,29.43,42.85,15.91,64,2.15,5.36,0.14,26.94,5.22,14.99,2,1
343,1.4472286022805247,1.1991979446711325,25.5,87.5,1.1023108130968968,0.7303806271907236,1.1023108130968968,1.8440447419140888,27,24.0,85,90,0.31,1.83,5.49,300.3,-2490.37,0.47,0.48,0.46,0.01,0.02,0.02,653.01,6.29,16.93,1.27,39.98,17.38,42.65,1.32,21.44,91.98,13.32,1,1,0.25,0.27,0.02,1.24,1,176.62,22.69,29.76,16.47,0,3.07,6.37,0.03,13.29,6.34,7.78,0,0
6934,1.3690940807426484,1.6116784597441045,31.5,70.0,1.8006585698829891,1.7523340285787994,1.9142147196871888,2.569017825401684,36,27.0,50,90,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.28,0.28,0.0,1.03,1,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,1,0
36,1.2603746293312308,1.2189924547979805,26.5,75.0,1.4772132269074678,1.4768972278502244,1.4772132269074678,1.2567762124029556,35,18.0,70,80,0.31,1.29,4.64,301.62,-7492.9,0.34,0.48,0.22,0.13,0.26,0.38,757.69,5.7,25.48,2.96,34.18,25.82,40.02,1.29,23.96,91.12,8.61,1,1,0.28,0.3,0.03,1.15,1,1124.16,27.68,33.87,18.72,0,1.62,5.66,0.08,15.15,5.58,40.61,0,0
1070,1.2168014276840646,1.2189924547979805,26.5,80.0,1.7351336562180393,1.53184307317204,1.5458777583788648,1.4417184946776644,35,18.0,75,85,0.32,1.4,4.63,301.53,-7492.92,0.39,0.54,0.18,0.16,0.36,0.4,736.66,5.61,19.98,1.81,28.45,42.62,28.93,1.24,24.74,91.69,11.03,1,1,0.35,0.37,0.02,1.1,1,1626.4,27.89,35.28,17.48,2,1.23,5.03,0.02,17.8,5.01,58.31,1,0
211,0.9746915498530024,1.6116784597441045,23.0,80.0,1.11414049713533,1.7523340285787994,1.150849062005901,1.2567762124029556,28,18.0,70,90,0.39,1.34,4.49,301.55,13.57,0.39,0.45,0.32,0.05,0.13,0.14,808.29,5.93,21.42,2.0,31.9,16.34,51.81,1.29,22.64,90.2,10.7,1,1,0.24,0.27,0.03,1.24,1,656.33,28.88,41.26,16.01,54,2.48,5.86,0.04,25.25,5.82,22.73,2,1
118,1.4677978039078508,1.2189924547979805,21.0,70.0,1.1794051152761384,0.8839035603592973,1.292032246339086,1.2859629212449375,30,12.0,65,75,0.32,1.13,4.06,300.98,-7492.92,0.31,0.46,0.11,0.15,0.35,0.48,759.36,5.92,19.91,1.93,36.51,29.44,34.05,1.29,24.89,90.73,10.31,1,1,0.3,0.32,0.02,1.08,1,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,0,0
242,1.4677978039078508,1.6116784597441045,27.5,80.0,2.01741457942489,1.7523340285787994,1.9142147196871888,2.01741457942489,30,25.0,70,90,0.21,0.72,2.55,301.19,24.3,0.1,0.22,-0.04,0.11,0.26,1.05,1070.0,5.92,19.91,1.93,36.51,29.44,34.05,1.29,24.89,90.73,10.31,1,1,0.31,0.3,-0.0,0.98,1,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,1,0
600,1.3690940807426484,1.6116784597441045,34.5,82.5,3.337377080920379,1.7523340285787994,1.9142147196871888,2.569017825401684,47,22.0,70,95,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,1,1,0.28,0.28,0.0,1.03,1,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,1,0
105,1.2181442100105444,1.1991979446711325,31.0,45.0,0.3040449296716118,0.9339800363187066,0.3040449296716118,1.2859629212449375,35,27.0,40,50,0.31,1.14,4.72,297.42,-2495.4,0.44,0.57,0.33,0.11,0.24,0.25,887.79,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,1,1,0.18,0.2,0.01,1.07,0,82.39,18.51,29.15,7.75,0,1.3,6.09,0.04,21.4,6.05,4.45,0,0
6,1.4519737014447591,1.2189924547979805,28.0,35.0,0.2979788458603842,0.8839035603592973,0.3447243788814111,0.3447243788814111,30,26.0,20,50,0.41,1.5,5.03,301.07,-7492.92,0.38,0.6,0.15,0.2,0.46,0.54,788.54,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.29,0.31,0.02,1.07,1,913.65,27.94,34.8,18.46,0,2.24,7.91,0.03,16.34,7.88,32.7,0,0
792,1.4519737014447591,1.1991979446711325,25.5,87.5,1.1023108130968968,0.7303806271907236,1.1023108130968968,1.8440447419140888,27,24.0,85,90,0.29,1.0,4.4,298.09,-2493.92,0.38,0.5,0.31,0.09,0.19,0.24,886.57,6.18,17.93,1.68,35.2,21.52,43.28,1.3,24.85,89.37,10.67,1,1,0.23,0.26,0.03,1.18,1,83.29,18.82,29.65,7.78,0,1.38,6.64,0.04,21.87,6.6,4.43,0,0
