ADM2_NAME,ADM2_CODE,Month,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm
Lakshmipur,5775,8,2022,0.3250402650778251,2.061250333999065,4.993738291162652,301.59357733094,24.57941192104461
Noakhali,5776,8,2022,0.3520486018171483,1.934712731368092,4.933213348270891,302.5896724670724,24.70544571628582
Rangamati,5777,8,2022,0.5694512707865108,3.558610829565188,6.72046352306956,300.7032144209616,25.2683159720283
Dhaka,5778,8,2022,0.312035170275134,0.9691000803992087,3.6819155341597636,301.4844171943651,25.287799643978204
Faridpur,5779,8,2022,0.34847027440950057,0.9573716296860625,3.7252994234661423,301.3480916606363,25.33551142707615
Gazipur,5780,8,2022,0.33368727131273773,1.003995937429099,3.6577738788575007,301.55471406389574,25.354746552924357
Gopalganj,5781,8,2022,0.40793255689687125,1.576637738676679,4.858831106391803,300.39937449335724,25.27722799699751
Jamalpur,5782,8,2022,0.2912178052765846,0.7157501013456131,2.9880753874415533,302.1310749817032,25.305973750807432
Kishoreganj,5783,8,2022,0.15652768988221485,0.6259363315927926,2.550688057188897,299.7867591950859,25.351601379914296
Madaripur,5784,8,2022,0.40463217110912225,1.1456170811300284,4.1900878279560105,300.70465548060434,25.346655774143866
Manikganj,5785,8,2022,0.3259014674211131,1.0655236973608473,4.022067207097301,300.93424028382464,25.347313547127754
Munshiganj,5786,8,2022,0.36396185910441364,1.3255979546044925,4.468848250194823,300.74953938252384,25.374515815298047
Mymensingh,5787,8,2022,0.324437103912249,0.8019777707235413,3.22731463439888,302.37839345548355,25.34359131965642
Narayanganj,5788,8,2022,0.31628409124382195,0.9617688459065142,3.7477376593297644,301.8588803233097,25.336213662381784
Narsingdi,5789,8,2022,0.31593938646714437,1.022224638607083,3.7015127180352496,300.7321895004303,25.33753422106467
Netrakona,5790,8,2022,0.19983995970509844,0.4883548140023051,2.0580464341073945,300.3949420532916,25.314082625974894
Rajbari,5791,8,2022,0.32581737186180865,0.9237911079310861,3.6951071652166956,302.1250764704216,25.357432806709713
Shariatpur,5792,8,2022,0.34640625506120964,1.1021448923970008,3.942938265432542,300.5285028986332,25.348676414592724
Sherpur,5793,8,2022,0.31825565229489505,0.6931017268007921,2.8336419984079164,301.98532167854324,25.315967015440414
Tangail,5794,8,2022,0.3379977556733656,1.0157722708837449,3.812871204117104,301.7010684120974,25.35748114144416
Bagerhat,5795,8,2022,0.3187699706927738,1.7392541002558761,4.236593234577801,300.15067670968756,25.24011305318693
Chuadanga,5796,8,2022,0.43333988362662046,1.317474347195187,4.725853891568553,304.81357531335516,24.467903695207998
Jessore,5797,8,2022,0.3786237053509834,1.0456170160682174,3.903366764524316,304.573720583167,25.2330888892594
Jhenaidah,5798,8,2022,0.3945637258009566,1.112253348630326,4.232802017934459,304.9328577709239,25.356823511421045
Khulna,5799,8,2022,0.28484669585771294,1.5435332759316867,3.8299806721864407,300.3673455102703,25.291376341157623
Kushtia,5800,8,2022,0.3319408492737097,0.9308010248310279,3.7693281871128073,302.57670039157756,25.338982078871577
Magura,5801,8,2022,0.3387346412298535,0.9346600560089582,3.767533045372773,304.0931160652174,25.2958751530068
Meherpur,5802,8,2022,0.402111664985107,1.1877187299650152,4.464444443697744,305.69170130284044,24.823381972846153
Narail,5803,8,2022,0.3741271676501308,1.0143439058519939,3.9060695397964382,302.68853034570213,25.12153957187734
Satkhira,5804,8,2022,0.2756107994569988,1.6873496770220096,3.9325770346158855,300.8891538639164,25.170413607466397
Habiganj,5821,8,2022,0.30020473939533204,1.0476142957533328,3.273598705329763,300.8261810014829,25.349646290725552
Maulvibazar,5822,8,2022,0.4167877516144766,1.532430910515047,4.174225879644616,300.73837904966206,25.330320861643763
Sunamganj,5823,8,2022,0.09236107914147024,0.6135598592649018,1.7394909799320966,300.5458003478694,25.310283773096373
Sylhet,5824,8,2022,0.2675217033574006,0.7026376038169928,2.5261115548526267,301.7492368575978,25.32794783569768
Bogra,5805,8,2022,0.34203413031831625,0.7789671909142251,3.202220742160015,300.95585522728817,25.301866266369707
Joypurhat,5808,8,2022,0.3603803546561603,0.7564695820475386,3.0122719422518522,303.18979524003373,25.367533206410556
Naogaon,5811,8,2022,0.39493917968444503,0.9669246754817278,3.628664940197591,303.3564226820852,25.340114516952397
Natore,5812,8,2022,0.30465540835433136,0.899984121566732,3.595032578949964,302.61752102133687,25.296304079044656
Nawabganj,5813,8,2022,0.37104581004903364,1.1487101725871207,4.16906880391032,303.014257174554,25.305992060771107
Pabna,5815,8,2022,0.32317208004127057,0.9682519664859811,3.8011754736398746,302.29240988312114,25.325672709809623
Rajshahi,5817,8,2022,0.33701206524042676,0.9877969063243965,3.7783584156903838,302.6308632990073,25.194043141906338
Sirajganj,5819,8,2022,0.2558564263011133,0.8164472622180955,3.2820573360169285,301.20253414666564,25.348801194066535
Dinajpur,5806,8,2022,0.4108881867372147,0.8287293497596674,3.2304466356434625,302.67345331506107,25.316619930740714
Gaibandha,5807,8,2022,0.2875081677591047,0.6920038726179691,2.8591856415241326,300.4878934364491,25.348412478178002
Kurigram,5809,8,2022,0.2664856779615809,0.6696386121660794,2.7808908501463785,301.917407468706,25.354686147104267
Lalmonirhat,5810,8,2022,0.3989344176750428,1.0463448147867367,3.721312112634148,302.843117077033,25.316491760611136
Nilphamari,5814,8,2022,0.40905496383056095,1.0415301022054129,3.8129060001281743,303.36348975160155,25.337572876832184
Panchagarh,5816,8,2022,0.37173662784293726,1.124593103321532,4.022400959745083,303.73090022853575,25.317099843754672
Rangpur,5818,8,2022,0.38150448469765996,0.8502836022381302,3.38590715699457,302.3512157783609,25.342829079472036
Thakurgaon,5820,8,2022,0.4399995466465067,1.2389757900669425,4.340307922641726,303.21767195343125,25.358115646838517
Barguna,5761,8,2022,0.3094939857918358,0.8884482521779994,3.4653343455156684,301.79298643822324,24.953698016966264
Barisal,5762,9,2022,0.3484566022153733,1.77808943016565,5.2044537220317375,301.1772077033572,-9999.0
Bhola,5763,9,2022,0.3069751054970843,1.47384193993671,4.5640647298613715,300.68613019475237,-9999.0
Jhalokati,5764,9,2022,0.40770881347745097,1.7283034283164536,5.423328779860351,301.5123711153778,-9999.0
Patuakhali,5765,9,2022,0.3601980617029514,1.13565183168489,4.157095091709236,301.3277622559671,-9999.0
Pirojpur,5766,9,2022,0.3828842881429249,1.7613925964263402,5.225946622927963,300.9813487794182,-9999.0
Bandarban,5767,9,2022,0.6160282572342426,3.905769657966827,7.305705510081343,301.14576287956265,-9999.0
Brahamanbaria,5768,9,2022,0.3094662107174984,1.343513886095587,4.570202234850672,303.0414535345223,-9999.0
Chandpur,5769,9,2022,0.3641027500819873,2.3434216578600955,6.159118914053267,301.43259337507584,-9999.0
Chittagong,5770,9,2022,0.4792205832442047,2.343486241655112,5.944917577801603,302.2914379368018,-9999.0
Comilla,5771,9,2022,0.39602258099993703,1.6895441684748442,5.548443031989948,302.641908207618,-9999.0
Cox's Bazar,5772,9,2022,0.4777277748278962,2.3630956089328596,5.838125571584806,301.8639727378785,-9999.0
Feni,5773,9,2022,0.4645238031717881,2.308132011598938,6.229607231913776,302.28122104992,-9999.0
Khagrachhari,5774,9,2022,0.5559715257808354,3.27788007987597,6.742177909507386,301.6043351872809,-9999.0
Lakshmipur,5775,9,2022,0.3413790246201551,2.7627366864575262,6.268705193175982,301.0241293405885,-9999.0
Noakhali,5776,9,2022,0.39860864399194684,2.5211812417419606,6.10252561693232,301.60197506309464,-9999.0
Rangamati,5777,9,2022,0.5418038434141784,4.048360550650036,7.416860240669673,300.88585181593834,-9999.0
Dhaka,5778,9,2022,0.35217355318382276,1.3485342877528013,4.704860881789125,303.0272771620168,-9999.0
Faridpur,5779,9,2022,0.4066890479856756,1.5385454152511264,5.088422455420192,301.46804064403767,-9999.0
Gazipur,5780,9,2022,0.41567118351057236,1.691019092076881,5.272266664540302,302.86871052009184,-9999.0
Gopalganj,5781,9,2022,0.4169677081039346,1.8460623769204407,5.454768119802648,301.7074810625793,-9999.0
Jamalpur,5782,9,2022,0.4108395159894534,1.3772189781988244,4.494208714444577,302.16977910530863,-9999.0
Kishoreganj,5783,9,2022,0.2744179057767104,1.259118855365724,4.0837151903307864,301.75308328825633,-9999.0
Madaripur,5784,9,2022,0.42675442128002045,1.6713497124480192,5.447015695922279,301.0094088736305,-9999.0
Manikganj,5785,9,2022,0.3462119999820354,1.3660509132413228,4.8660964216767795,302.27170486336144,-9999.0
Munshiganj,5786,9,2022,0.3754204945265577,1.6451186727994196,5.1741442995852776,301.73421849210916,-9999.0
Mymensingh,5787,9,2022,0.4295561062565164,1.3926023956671547,4.648729193184382,302.5599525669129,-9999.0
Narayanganj,5788,9,2022,0.3416923469038984,1.1826931863047423,4.414427621076078,303.08549205067555,-9999.0
Narsingdi,5789,9,2022,0.39668694899631607,1.748288212282328,5.390564710551406,303.0029682038373,-9999.0
Netrakona,5790,9,2022,0.3065148933704387,1.0720841922449003,3.7295712569141792,302.79504350438003,-9999.0
Rajbari,5791,9,2022,0.3952747036266162,1.3657827189738425,4.408296740367795,301.49845312633664,-9999.0
Shariatpur,5792,9,2022,0.3465140046557894,1.660562305323516,5.456982249044292,301.36232441681756,-9999.0
Sherpur,5793,9,2022,0.44238319059929443,1.884567925593801,5.293489185382748,303.4084811015097,-9999.0
Tangail,5794,9,2022,0.4024021414979199,1.3770811696942866,4.625615486861394,302.60711318601335,-9999.0
Bagerhat,5795,9,2022,0.3500108788465784,2.3952035021734415,5.17719293553657,300.9023710481892,-9999.0
Chuadanga,5796,9,2022,0.4372180903553619,1.144495494174577,4.284308619358369,301.77293605599806,-9999.0
Jessore,5797,9,2022,0.483640281277199,1.52450607395302,4.800981048258624,301.3142956007151,-9999.0
Jhenaidah,5798,9,2022,0.5596197677806509,1.7304021068298223,5.193401804383257,301.30108224186915,-9999.0
Khulna,5799,9,2022,0.32338716766284936,1.9252721216196431,4.419378395236502,301.4479915910597,-9999.0
Kushtia,5800,9,2022,0.45570743185475565,1.2328749204207585,4.2601988214788635,300.7771556613255,-9999.0
Magura,5801,9,2022,0.5130576025020822,1.8415848825892958,5.462226528869311,301.15394346371613,-9999.0
Meherpur,5802,9,2022,0.46778054653817186,1.02716169518999,4.020942768319278,300.1935657499444,-9999.0
Narail,5803,9,2022,0.3847638099137224,1.2976777706302292,4.586187076923645,301.40157942171413,-9999.0
Satkhira,5804,9,2022,0.31207399078422243,1.885291977440037,4.275117564474364,301.22360246775946,-9999.0
Habiganj,5821,9,2022,0.37668168247312517,1.757117692294954,5.088410417391609,303.2129596980002,-9999.0
Maulvibazar,5822,9,2022,0.4547614223054258,2.285015977642579,5.8549069581524025,302.9821157979614,-9999.0
Sunamganj,5823,9,2022,0.14593815480313474,0.9806242983237997,2.918946853315812,301.41094317762906,-9999.0
Sylhet,5824,9,2022,0.34913015229835925,1.5106390129130964,4.7849288890629404,302.91460167281514,-9999.0
Bogra,5805,9,2022,0.5127231418026946,1.6725043621588895,5.094383254303621,301.7063513034966,-9999.0
Joypurhat,5808,9,2022,0.5702873590677189,1.7831909813495623,5.3274452252826405,302.5722713113946,-9999.0
Naogaon,5811,9,2022,0.5296675744519939,1.8295801553927782,5.290654537816585,301.9377357359653,-9999.0
Natore,5812,9,2022,0.4261508339137845,1.2144899751361764,4.158685562920987,302.23859517503126,-9999.0
Nawabganj,5813,9,2022,0.4035567826378151,1.2170503694141046,4.24674290067475,302.13240925186443,-9999.0
Pabna,5815,9,2022,0.3839456421526987,1.2775589406044077,4.3374434462861595,301.64733369359726,-9999.0
Rajshahi,5817,9,2022,0.4045628889140732,1.2350788493766451,4.265975275263117,302.1011385777098,-9999.0
Sirajganj,5819,9,2022,0.32351026466847715,1.0521259947360286,3.6834123238891534,302.1569229562953,-9999.0
Dinajpur,5806,9,2022,0.5493592035077337,2.1888602935064183,5.8834850420512055,301.54966880837196,-9999.0
Gaibandha,5807,9,2022,0.40742657226908807,1.5511960655634922,4.782369777901209,301.5859060020122,-9999.0
Kurigram,5809,9,2022,0.3692482257656709,1.7941158263245607,5.278552120983096,300.90253435254095,-9999.0
Lalmonirhat,5810,9,2022,0.508163431701481,2.028269357028123,5.701537072690662,301.0349903373827,-9999.0
Nilphamari,5814,9,2022,0.5251367488763282,2.02327879354376,5.736007042169361,301.5442414302747,-9999.0
Panchagarh,5816,9,2022,0.5606906789183299,2.0592565271094383,5.7196833297526775,301.53895297425703,-9999.0
Rangpur,5818,9,2022,0.5236660145696653,2.3379699728659484,6.165141997770509,301.6046857945619,-9999.0
Thakurgaon,5820,9,2022,0.57327260964502,2.022315733155714,5.674853620602333,300.82303371711527,-9999.0
Barguna,5761,9,2022,0.3369627074779986,1.0197221920977482,3.8810681957849846,300.9241779668942,-9999.0
Barisal,5762,10,2022,0.3860226967193343,2.1608621818426967,6.192860980870628,300.748151052708,-9999.0
Bhola,5763,10,2022,0.3844715685462403,2.6275100263254707,6.444836726966409,300.3434265405778,-9999.0
Jhalokati,5764,10,2022,0.5019698796292038,2.4236287232743123,6.702360909265418,300.6975144000753,-9999.0
Patuakhali,5765,10,2022,0.4340499281097879,2.2857292842804195,6.409021157577339,300.0438160269223,-9999.0
Pirojpur,5766,10,2022,0.4438421010636966,2.5713423048137316,6.761576665181022,300.7394729239704,-9999.0
Bandarban,5767,10,2022,0.586307255804032,4.439186128175412,7.86747969344697,300.8656181195583,-9999.0
Brahamanbaria,5768,10,2022,0.3833758570697892,1.6428562677570873,5.3144194109895055,301.64505592913247,-9999.0
Chandpur,5769,10,2022,0.40537748818136266,2.5677102638651648,6.860247893863622,301.2344698438737,-9999.0
Chittagong,5770,10,2022,0.488359096417429,2.531215531037514,6.439483292331703,301.15918145386064,-9999.0
Comilla,5771,10,2022,0.4458567987600309,2.003934300857257,6.354695973985887,301.87083845701216,-9999.0
Cox's Bazar,5772,10,2022,0.48817114968809855,3.057331591000604,7.139963780282483,301.8023637659312,-9999.0
Feni,5773,10,2022,0.4916243795257302,2.709780700533667,7.0320385036836806,301.2359571872957,-9999.0
Khagrachhari,5774,10,2022,0.5402591907521751,3.422359336413946,7.080670574115806,300.68291894116777,-9999.0
Lakshmipur,5775,10,2022,0.4341428119993749,2.9014905038592924,6.4549143528268,300.6540743462582,-9999.0
Noakhali,5776,10,2022,0.4531347995687768,2.8776903443582267,6.67831112864245,300.64526161836346,-9999.0
Rangamati,5777,10,2022,0.5132338090096327,3.869479914750331,7.2045210031004965,300.2552101874856,-9999.0
Dhaka,5778,10,2022,0.34088841180971236,1.519159478232459,5.455671397044114,302.8231740674759,-9999.0
Faridpur,5779,10,2022,0.39119560404958625,2.204867581527883,6.5531052491075865,301.7752940953793,-9999.0
Gazipur,5780,10,2022,0.4432661865319014,2.017657753223888,6.073560801978365,302.16872777791696,-9999.0
Gopalganj,5781,10,2022,0.3663968521060581,2.053729037640112,6.176281303965051,302.02277306950646,-9999.0
Jamalpur,5782,10,2022,0.48158741657998666,2.0284680286543324,6.163469037545389,301.4741836725004,-9999.0
Kishoreganj,5783,10,2022,0.3913388358852627,1.9125811813006584,5.3029694972955825,301.4815020565489,-9999.0
Madaripur,5784,10,2022,0.39270966771970145,1.9361513226702511,6.281182410650537,302.07131854273416,-9999.0
Manikganj,5785,10,2022,0.33963716303125335,1.3488922096453158,5.216203063922402,301.7825158963144,-9999.0
Munshiganj,5786,10,2022,0.34465755714180596,1.7810535555933766,5.907283614442726,301.6824930692911,-9999.0
Mymensingh,5787,10,2022,0.5216175652151086,2.2574915035255168,6.472844816671924,301.4031790000326,-9999.0
Narayanganj,5788,10,2022,0.34622993481772063,1.3650722356542133,5.295344923433245,302.76083345999575,-9999.0
Narsingdi,5789,10,2022,0.4390907278558735,2.2001995350950767,6.2592387372254805,301.816643503321,-9999.0
Netrakona,5790,10,2022,0.4584897885830343,1.643204389782304,5.135053082660723,300.49285870561783,-9999.0
Rajbari,5791,10,2022,0.41084987869340756,2.070565579485833,6.199225317440544,301.5518157640585,-9999.0
Shariatpur,5792,10,2022,0.3334488655778671,1.5818638503468816,5.476193676553863,301.66161598798715,-9999.0
Sherpur,5793,10,2022,0.532395820793153,2.108031766875088,6.185910278478951,301.079393240532,-9999.0
Tangail,5794,10,2022,0.4506025347505044,1.9910247639821457,6.164433441259684,301.4119428597124,-9999.0
Bagerhat,5795,10,2022,0.3546532403216291,3.559213706569642,6.734488130838224,300.8979619816119,-9999.0
Chuadanga,5796,10,2022,0.42688962595122437,1.7021113909848427,6.070112221309366,303.1361095189978,-9999.0
Jessore,5797,10,2022,0.4728049730084886,2.5481224114376584,6.913580095361726,301.79603241657713,-9999.0
Jhenaidah,5798,10,2022,0.5188053653784153,2.8362082303153517,7.476770978552492,302.12508730066247,-9999.0
Khulna,5799,10,2022,0.3515894114540881,3.0802738669943874,6.6294686620777705,301.0168989164512,-9999.0
Kushtia,5800,10,2022,0.4557296401278583,2.685693637459407,7.12054796570697,302.11673323876437,-9999.0
Magura,5801,10,2022,0.4837182368681796,2.703151993602911,7.28347614783395,301.7543657710399,-9999.0
Meherpur,5802,10,2022,0.4662504619160142,2.0703513120101733,6.73820958292282,303.1422565774865,-9999.0
Narail,5803,10,2022,0.3905035005213679,1.9225094643405067,6.164402803810882,301.8419754610647,-9999.0
Satkhira,5804,10,2022,0.3255332166779711,2.7592787552253615,6.2687564377370375,301.3888728483318,-9999.0
Habiganj,5821,10,2022,0.42179420948011526,2.185557090821984,5.880603088559406,301.3796678345965,-9999.0
Maulvibazar,5822,10,2022,0.452672363575459,2.5752350300318647,6.469594478481687,300.9027952561752,-9999.0
Sunamganj,5823,10,2022,0.23299865079318352,1.3194749960443628,3.868437141653846,300.5201988189277,-9999.0
Sylhet,5824,10,2022,0.3527899056306798,1.8539783418277855,5.503728866204145,301.12899015709644,-9999.0
Bogra,5805,10,2022,0.4613951764034137,2.3990789446450154,6.8283906812261215,301.11773992245963,-9999.0
Joypurhat,5808,10,2022,0.49384615743074517,2.74194504302925,7.2748282365125725,301.37055951340625,-9999.0
Naogaon,5811,10,2022,0.4701015462071287,2.6385002030466915,7.031033972433191,301.5976176406869,-9999.0
Natore,5812,10,2022,0.4227705319511878,2.0874219560024803,6.417706646124952,301.8685438834324,-9999.0
Nawabganj,5813,10,2022,0.4105636793579835,2.0785887223923,6.410882134749921,302.07767476750513,-9999.0
Pabna,5815,10,2022,0.3742465204114288,1.9076043455002147,6.15889168714382,302.05934618309436,-9999.0
Rajshahi,5817,10,2022,0.3893505994552823,2.037166688854778,6.306744807981448,302.0256128137794,-9999.0
Sirajganj,5819,10,2022,0.3470861092506925,1.5309192135005425,5.285822180936161,301.28933821313194,-9999.0
Dinajpur,5806,10,2022,0.47931184158237217,2.5106948476617776,6.949374206409368,301.35456848986854,-9999.0
Gaibandha,5807,10,2022,0.41314591998791783,2.0365637402904464,6.039774877482807,301.13444564312175,-9999.0
Kurigram,5809,10,2022,0.3785735366691922,1.7665513802127661,5.382566530805781,299.9991201698701,-9999.0
Lalmonirhat,5810,10,2022,0.42490153016329824,2.006988176446434,6.02141978478443,300.6710453407472,-9999.0
Nilphamari,5814,10,2022,0.43327642093082497,1.6950277645918912,5.654521359509135,301.0807082250045,-9999.0
Panchagarh,5816,10,2022,0.44998542708000994,1.8197508870860977,5.684933352092231,301.0047405146784,-9999.0
Rangpur,5818,10,2022,0.4821975315793575,2.191330543710413,6.5269821791371205,300.87596238107017,-9999.0
Thakurgaon,5820,10,2022,0.4499358332279951,2.142384724222939,6.380543425354286,301.39121440071585,-9999.0
Barguna,5761,10,2022,0.43086412965768595,2.445236489173262,6.807954487944175,301.0318460755421,-9999.0
Barisal,5762,11,2022,0.3438385357362246,2.1108109036652984,6.54943088265041,299.2664822460067,-9999.0
Bhola,5763,11,2022,0.33987114587803224,2.389750066802232,6.940617282545265,299.06332482557264,-9999.0
Jhalokati,5764,11,2022,0.4635702412998799,2.8176859113219477,7.715971005262242,299.05491396364516,-9999.0
Patuakhali,5765,11,2022,0.4163300418431391,2.169178266557724,6.964307742179878,299.2332845969534,-9999.0
Pirojpur,5766,11,2022,0.44117534760914306,2.807755465873031,7.544193396230028,298.9445707837758,-9999.0
Bandarban,5767,11,2022,0.5401024799306885,4.780955450085121,8.634768884290434,299.83258670821795,-9999.0
Brahamanbaria,5768,11,2022,0.315384777387696,1.3045533334381436,5.320788065942905,300.9717244900782,-9999.0
Chandpur,5769,11,2022,0.32188577239946836,1.9954315990409448,6.093508094578237,299.86544535870127,-9999.0
Chittagong,5770,11,2022,0.4132452304337204,2.545097437213398,7.102751308931375,300.88937763243615,-9999.0
Comilla,5771,11,2022,0.35586229328211394,1.421263968923037,5.789722837299433,300.7812813226884,-9999.0
Cox's Bazar,5772,11,2022,0.40536376186095413,2.597980841178498,6.754755977144176,301.75042412198803,-9999.0
Feni,5773,11,2022,0.3744772092645362,1.8447863804248912,6.4548586779151025,300.6225167609037,-9999.0
Khagrachhari,5774,11,2022,0.49490785975287793,3.873321179551304,8.193001129080569,299.83058206104914,-9999.0
Lakshmipur,5775,11,2022,0.3520941815814426,2.9166386258410375,7.125501960970792,299.23747757430743,-9999.0
Noakhali,5776,11,2022,0.3604662037428781,2.5021709421648204,6.723966210041724,299.8657050534418,-9999.0
Rangamati,5777,11,2022,0.48861953224268423,4.886645627127564,8.629376436555672,299.21450646015546,-9999.0
Dhaka,5778,11,2022,0.276270306786396,0.9903593957826099,4.5248821059077455,301.4483170653635,-9999.0
Faridpur,5779,11,2022,0.3076719375509948,1.185614951915443,5.226702968615932,300.446218953199,-9999.0
Gazipur,5780,11,2022,0.35474529086362383,1.5264163309485426,5.788868005286427,300.43525470711705,-9999.0
Gopalganj,5781,11,2022,0.32987556324906103,1.533552772023896,5.541187888079343,300.03775806380696,-9999.0
Jamalpur,5782,11,2022,0.33999064539574686,1.266270775850891,5.352561270727911,300.4677901296848,-9999.0
Kishoreganj,5783,11,2022,0.23460162687856895,1.2025192231003592,4.966883877218383,300.46184084284346,-9999.0
Madaripur,5784,11,2022,0.31173207205295195,1.2336012087426813,5.273624218066073,300.4692051737199,-9999.0
Manikganj,5785,11,2022,0.26529826147731644,0.9376173589294713,4.429645570037656,300.86480675456676,-9999.0
Munshiganj,5786,11,2022,0.27547914167757936,1.1581350881396637,4.674409827034863,300.53786812686735,-9999.0
Mymensingh,5787,11,2022,0.3669248767770266,1.4472895994176498,5.880378177261432,300.2571574374692,-9999.0
Narayanganj,5788,11,2022,0.292401390698619,1.0027471798318537,4.652817263139551,301.57013381995296,-9999.0
Narsingdi,5789,11,2022,0.34275910425833117,1.5276354625820938,5.891951724861572,300.6894742677955,-9999.0
Netrakona,5790,11,2022,0.31073856373289943,1.3226914891232546,5.315823733836529,300.24957598769055,-9999.0
Rajbari,5791,11,2022,0.30334977458511,1.1158366206942696,4.9670021829871,300.1192851068428,-9999.0
Shariatpur,5792,11,2022,0.28028693632438545,1.2004309429420892,5.040909515255551,300.3923455435794,-9999.0
Sherpur,5793,11,2022,0.3664526283006193,1.454361243595936,5.871220361008864,300.35049685392306,-9999.0
Tangail,5794,11,2022,0.3283658012108257,1.3094495347806798,5.352695034252406,300.4385768286284,-9999.0
Bagerhat,5795,11,2022,0.3493320536740153,3.461312105003546,6.972071245799514,298.67747326591217,-9999.0
Chuadanga,5796,11,2022,0.3550083540343047,1.2905855979332697,5.552024434012724,300.86480377945026,-9999.0
Jessore,5797,11,2022,0.3620733880792304,1.3994052043940588,5.63349718936805,300.09854225583985,-9999.0
Jhenaidah,5798,11,2022,0.3825272563629319,1.4084129438851312,5.789554539433189,300.3953088078219,-9999.0
Khulna,5799,11,2022,0.34040148952665844,2.866168403730115,6.607189295142063,298.8355786929433,-9999.0
Kushtia,5800,11,2022,0.33755447847483966,1.286383746377921,5.348283577836845,300.19217012330387,-9999.0
Magura,5801,11,2022,0.3524147280639194,1.3224421625019709,5.583619818674651,300.6993838903988,-9999.0
Meherpur,5802,11,2022,0.36701893956018933,1.2575013003840045,5.449228405225209,301.0712895043899,-9999.0
Narail,5803,11,2022,0.3238496596333051,1.2204945025490848,5.257410606346303,300.1035514104946,-9999.0
Satkhira,5804,11,2022,0.2993857190169687,2.381112091791699,5.996971826716982,299.22286668536475,-9999.0
Habiganj,5821,11,2022,0.32449386230774224,1.6995649063700828,5.778309923972326,300.53974771711535,-9999.0
Maulvibazar,5822,11,2022,0.3786774655235866,2.2682164397119227,6.72437163943999,300.3746531184251,-9999.0
Sunamganj,5823,11,2022,0.1802207040529934,1.1216173758623034,4.002276768721692,299.643401610979,-9999.0
Sylhet,5824,11,2022,0.32237203349824745,1.517893860351849,5.706217616717411,300.31409832123774,-9999.0
Bogra,5805,11,2022,0.3146932823826096,1.1343643584595646,4.977366736086669,300.49891214180076,-9999.0
Joypurhat,5808,11,2022,0.34690734044597854,1.0670842350361738,4.825015585648527,301.217788260688,-9999.0
Naogaon,5811,11,2022,0.34709364509125257,1.1454616817336638,5.0378451727956515,300.52220501671985,-9999.0
Natore,5812,11,2022,0.31680640518131636,1.1501396583104948,4.962671301331642,300.3558982451846,-9999.0
Nawabganj,5813,11,2022,0.33124614200410274,1.1958716969555652,5.2067448223009025,299.96532545256457,-9999.0
Pabna,5815,11,2022,0.29898548284524423,1.0996545005881329,4.883334556098339,300.34909397950315,-9999.0
Rajshahi,5817,11,2022,0.2945998834820085,1.0234028375986637,4.64240875790942,300.59725112442857,-9999.0
Sirajganj,5819,11,2022,0.2524398756486248,0.9577941064148296,4.327141611188534,300.46939813670144,-9999.0
Dinajpur,5806,11,2022,0.3546424987658194,1.130847178090566,5.027707858391248,300.6792099769456,-9999.0
Gaibandha,5807,11,2022,0.30298890663407685,1.1426120573031024,4.995002542175449,300.06366993686055,-9999.0
Kurigram,5809,11,2022,0.28914104831581566,1.1983241830860871,5.069775434402086,299.3972647888977,-9999.0
Lalmonirhat,5810,11,2022,0.30487578860570197,0.9453622483060671,4.408778015857218,300.59656273151626,-9999.0
Nilphamari,5814,11,2022,0.3292039363387962,0.9889447825704375,4.593860532893326,300.3611962655772,-9999.0
Panchagarh,5816,11,2022,0.3427625961572548,1.0723494837187473,4.902795406481578,300.52385129745744,-9999.0
Rangpur,5818,11,2022,0.36297664560423376,1.2608703908852452,5.355602744405929,300.2713048463277,-9999.0
Thakurgaon,5820,11,2022,0.32888897078166235,0.9511524744953757,4.526999615238343,301.3492422617796,-9999.0
Barguna,5761,11,2022,0.45597619753879715,2.6373601380905964,7.605348064201292,298.9526713086874,-9999.0
Barisal,5762,12,2022,0.2661314789415211,1.2323027870745646,5.0414477474732005,296.50895751775124,-9999.0
Bhola,5763,12,2022,0.22557685501142663,1.1840058989662736,5.10852459340509,296.70897514127455,-9999.0
Jhalokati,5764,12,2022,0.36390788909332306,1.6134016375053262,6.498679638248194,296.36049506202255,-9999.0
Patuakhali,5765,12,2022,0.2847299425418192,0.8744759600982133,4.585833724295957,297.35795920508804,-9999.0
Pirojpur,5766,12,2022,0.3381240014975832,1.7486488118764194,6.300599604302822,296.205484443491,-9999.0
Bandarban,5767,12,2022,0.46823126257273334,3.803575135618854,8.38302934284189,296.61317652957064,-9999.0
Brahamanbaria,5768,12,2022,0.22945279410325625,0.6128999120175918,3.4655817897562047,298.8509346328474,-9999.0
Chandpur,5769,12,2022,0.2484592774245804,1.3510442679934356,4.9764150578768165,297.1932416206682,-9999.0
Chittagong,5770,12,2022,0.33370195685335313,1.5259454702486273,5.826402767030936,297.79785875256096,-9999.0
Comilla,5771,12,2022,0.27061575852763325,0.7474518387104435,4.176862283463152,298.27825879576005,-9999.0
Cox's Bazar,5772,12,2022,0.32640659597955124,1.9131360045262518,5.785503691074796,299.0190675690682,-9999.0
Feni,5773,12,2022,0.2858477656729746,0.8878641289613639,4.85306059547114,298.045031535886,-9999.0
