FPAR,Avg_Salinity_Index,EVI,Rain_Temp_Ratio,Rainfall,Wind_Mean,Temp_Min,Wind_Max,Temp_Max,District,Clay,LAI,Nitrogen,Soil_Moisture_mm,pH,LST_Kelvin,Dominant_Soil_Texture,AP Ratio,Temp_Mean,Avg Humidity,Heat_Stress_Days,Silt,Growth,CN_Ratio,Crop Name,Organic_Carbon,Transplant,Season,NDVI_Season_Mean
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),4.947826087,29.1905737704918,72.5,68,39.89,May to July,10.15,Kakrol,12.9,April,Kharif 1,0.3375734003488499
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),7.402985075,27.9830081300813,70.0,4,39.89,July to August,10.15,Black Berry,12.9,June,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),1.333333333,27.9830081300813,80.0,4,39.89,July to August,10.15,Jamrul,12.9,June,Kharif 2,0.4108805386704361
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),3.206030151,29.1905737704918,80.0,68,39.89,May to June,10.15,Jhinga,12.9,April,Kharif 1,0.3375734003488499
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),#DIV/0!,27.9830081300813,75.0,4,39.89,Sep to May,10.15,Pineapple,12.9,Sep,Kharif 2,0.4108805386704361
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),#DIV/0!,29.1905737704918,72.5,68,39.89,April to May,10.15,Maize 1,12.9,March,Kharif 1,0.3375734003488499
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),2.448648649,29.1905737704918,80.0,68,39.89,May to June,10.15,Lady’s Finger,12.9,April,Kharif 1,0.3375734003488499
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),3.760869565,27.9830081300813,66.5,4,39.89,Nov to Feb,10.15,Carrot,12.9,Oct,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),4.607142857,27.9830081300813,85.0,4,39.89,Nov to Feb,10.15,Radish,12.9,Oct,Kharif 2,0.4108805386704361
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),4.145444859,18.282833333333333,67.5,0,39.89,Nov to March,10.15,Onion,12.9,Oct,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),5.65641953,18.282833333333333,60.0,0,39.89,Nov to March,10.15,Chili,12.9,Oct,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),3.297297297,18.282833333333333,67.5,0,39.89,Nov to March,10.15,Ginger,12.9,Oct,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),#DIV/0!,18.282833333333333,85.0,0,39.89,Nov to March,10.15,Groundnut,12.9,Oct,Rabi,0.4053207450426804
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),0.4705882353,27.9830081300813,82.5,4,39.89,Nov to March,10.15,Motor,12.9,Oct,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),4.221374046,27.9830081300813,75.0,4,39.89,Nov to March,10.15,Cucumber,12.9,Sep,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),8.392156863,27.9830081300813,75.0,4,39.89,No need to do,10.15,Green Palmyra,12.9,April,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),0.2777777778,27.9830081300813,70.0,4,39.89,March to May,10.15,Mug,12.9,Feb,Kharif 2,0.4108805386704361
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),8.76,29.1905737704918,80.0,68,39.89,No need to do,10.15,Jambura,12.9,April,Kharif 1,0.3375734003488499
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),#DIV/0!,27.9830081300813,35.0,4,39.89,Sep to Oct,10.15,Gram,12.9,Aug,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),0.380952381,27.9830081300813,35.0,4,39.89,Sep to Oct,10.15,Mashkalai,12.9,Aug,Kharif 2,0.4108805386704361
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),0.4,27.9830081300813,35.0,4,39.89,Sep to Oct,10.15,Arhar,12.9,Aug,Kharif 2,0.4108805386704361
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),3.03196347,29.1905737704918,67.5,68,39.89,July to Nov,10.15,Beans,12.9,June,Kharif 1,0.3375734003488499
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),1.137928611,27.9830081300813,72.5,4,39.89,July to  Oct,10.15,Aman,12.9,June,Kharif 2,0.4108805386704361
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),4.817460317,18.282833333333333,60.0,0,39.89,Oct to Nov,10.15,Pumpkin,12.9,Sep,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),7.611111111,18.282833333333333,60.0,0,39.89,Oct to Nov,10.15,Palmyra Palm,12.9,Sep,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),2.04040404,18.282833333333333,75.0,0,39.89,Oct to Nov,10.15,Lal Shak,12.9,Sep,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),1.782608696,18.282833333333333,80.0,0,39.89,Oct to Nov,10.15,Laushak,12.9,Sep,Rabi,0.4053207450426804
5.109890247423898,755.5575616431242,0.4428553029001507,27.99,783.3,2.051056910569106,17.28,7.97,35.83,Joypurhat,38.48,1.5871724603656312,1.27,25.36753320641056,6.47,302.0876035813807,Loamy (Thịt/Phù sa),#DIV/0!,27.9830081300813,82.5,4,39.89,Oct to Nov,10.15,Shalgom,12.9,Sep,Kharif 2,0.4108805386704361
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),5.410002305,29.1905737704918,75.0,68,39.89,April to Aug,10.15,Jute,12.9,March,Kharif 1,0.3375734003488499
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),2.535714286,18.282833333333333,80.0,0,39.89,April to Aug,10.15,Danta Shak,12.9,March,Rabi,0.4053207450426804
4.7830731364017405,872.9465574969236,0.3138241441049597,4.02,73.46000000000001,1.37525,7.21,6.18,30.31,Joypurhat,38.48,1.0882368637543478,1.27,11.764280904883172,6.47,297.9658363548929,Loamy (Thịt/Phù sa),2.696261682,18.282833333333333,80.0,0,39.89,April to Aug,10.15,Danta,12.9,March,Rabi,0.4053207450426804
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),4.481012658,29.1905737704918,77.5,68,39.89,May to Sep,10.15,Mukhi Kachu,12.9,April,Kharif 1,0.3375734003488499
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),1.86440678,29.1905737704918,90.0,68,39.89,April to Aug,10.15,Kolmi Shak,12.9,March,Kharif 1,0.3375734003488499
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),7.647619048,29.1905737704918,67.5,68,39.89,No need to do,10.15,Guava,12.9,April,Kharif 1,0.3375734003488499
3.719028221424245,982.3190881122628,0.3438456691994292,20.44,596.69,2.2068032786885245,13.63,6.02,42.27,Joypurhat,38.48,1.0844473035986426,1.27,21.08293404878098,6.47,302.20496483244165,Loamy (Thịt/Phù sa),2.8,29.1905737704918,82.5,68,39.89,No need to do,10.15,Dalim,12.9,April,Kharif 1,0.3375734003488499
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),#DIV/0!,19.02883333333333,55.0,0,38.46,Jan  to  March,10.36,Wheat,13.79,Dec,Rabi,0.6601921476828752
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),2.04519774,19.02883333333333,60.0,0,38.46,Jan  to  March,10.36,Maize 2,13.79,Dec,Rabi,0.6601921476828752
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),1.548555258,19.02883333333333,72.5,0,38.46,Dec to March,10.36,Boro,13.79,Nov,Rabi,0.6601921476828752
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),3.724373576,19.02883333333333,80.0,0,38.46,Dec to March,10.36,Sweet Potato,13.79,Nov,Rabi,0.6601921476828752
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),2.166389351,26.892377049180325,70.0,22,38.46,No need to do,10.36,Mango,13.79,April,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),7.908956874,26.892377049180325,82.5,22,38.46,No need to do,10.36,Jack Fruit,13.79,April,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),16.02666667,26.892377049180325,80.0,22,38.46,No need to do,10.36,Ripe Papaya,13.79,April,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),1.009144701,26.892377049180325,72.5,22,38.46,April to july,10.36,Aus,13.79,March,Kharif 1,0.3697962537434924
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),1.9168,19.02883333333333,87.5,0,38.46,March to July,10.36,Karala,13.79,Feb,Rabi,0.6601921476828752
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),9.071762871,27.63536585365853,65.0,10,38.46,Nov to Aug,10.36,Sugarcane,13.79,Oct,Kharif 2,0.6031785053643935
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),2.062015504,26.892377049180325,70.0,22,38.46,June to August,10.36,Amra,13.79,June,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),8.11,26.892377049180325,70.0,22,38.46,June to August,10.36,Green Papaya,13.79,June,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),0.04783312354,26.892377049180325,85.0,22,38.46,June to August,10.36,Malta,13.79,June,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),1.824022346,26.892377049180325,70.0,22,38.46,June to August,10.36,Wood Apple,13.79,May,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),2.364329268,26.892377049180325,70.0,22,38.46,June to August,10.36,Green Coconut,13.79,May,Kharif 1,0.3697962537434924
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),3.839572193,27.63536585365853,61.0,10,38.46,Oct to Dec,10.36,Oal Kachu,13.79,Sep,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),2.276004119,27.63536585365853,72.5,10,38.46,Oct to Dec,10.36,Barbati,13.79,Sep,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),1.739534884,27.63536585365853,70.0,10,38.46,Sep to Jan,10.36,Palong Shak,13.79,Aug,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),1.934354486,27.63536585365853,70.0,10,38.46,Sep to Jan,10.36,Puishak,13.79,Aug,Kharif 2,0.6031785053643935
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),0.2179487179,19.02883333333333,45.0,0,38.46,Dec to Jan,10.36,Sesame,13.79,Nov,Rabi,0.6601921476828752
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),0.9375,27.63536585365853,67.5,10,38.46,Nov to Jan,10.36,Garlic,13.79,Oct,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),3.288421053,27.63536585365853,77.5,10,38.46,Nov to Jan,10.36,Cauliflower,13.79,Sep,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),4.096892139,27.63536585365853,75.0,10,38.46,Oct to Jan,10.36,Cabbage,13.79,Sep,Kharif 2,0.6031785053643935
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),0.3684210526,19.02883333333333,62.5,0,38.46,Dec to Feb,10.36,Cheena,13.79,Nov,Rabi,0.6601921476828752
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),0.4312668464,27.63536585365853,75.0,10,38.46,Nov to Feb,10.36,Rape & Mustard,13.79,Oct,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),0.9662756598,27.63536585365853,67.5,10,38.46,Nov to Feb,10.36,Tobacco,13.79,Oct,Kharif 2,0.6031785053643935
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),3.436363636,26.892377049180325,72.5,22,38.46,No need to do,10.36,Date Palm,13.79,April,Kharif 1,0.3697962537434924
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),0.2537313433,27.63536585365853,90.0,10,38.46,Nov  to  Feb,10.36,Lentil,13.79,Oct,Kharif 2,0.6031785053643935
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),2.262048193,19.02883333333333,60.0,0,38.46,No need to do,10.36,Boroi,13.79,February,Rabi,0.6601921476828752
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),2.27826087,26.892377049180325,65.0,22,38.46,March to April,10.36,Taramind,13.79,February,Kharif 1,0.3697962537434924
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),3.610024122,19.02883333333333,80.0,0,38.46,Jan to Jan,10.36,Banana,13.79,Jan,Rabi,0.6601921476828752
6.934107322139013,505.3143142068211,0.4011053082503415,4.54,86.44,0.3234166666666667,7.85,1.04,33.14,Khagrachari,32.68,2.6807656882669466,1.33,10.58564199116784,5.58,298.4784148521379,Loamy (Thịt/Phù sa),1.269956459,19.02883333333333,77.5,0,38.46,Jan to Jan,10.36,Lemon,13.79,Jan,Rabi,0.6601921476828752
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),0.8282828283,26.892377049180325,70.0,22,38.46,No need to do,10.36,Safeda,13.79,April,Kharif 1,0.3697962537434924
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),#DIV/0!,27.63536585365853,72.5,10,38.46,Sep to Jan,10.36,Patal,13.79,Aug,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),3.619346734,27.63536585365853,80.0,10,38.46,Aug to Jan,10.36,Gourd,13.79,July,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),0.7839805825,27.63536585365853,80.0,10,38.46,Aug to Jan,10.36,Betelnut,13.79,July,Kharif 2,0.6031785053643935
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),2.97495183,26.892377049180325,75.0,22,38.46,April to July,10.36,Chalkumra,13.79,March,Kharif 1,0.3697962537434924
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),2.193078324,26.892377049180325,72.5,22,38.46,May to July,10.36,Kakrol,13.79,April,Kharif 1,0.3697962537434924
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),1.875634518,27.63536585365853,70.0,10,38.46,July to August,10.36,Black Berry,13.79,June,Kharif 2,0.6031785053643935
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),1.130434783,27.63536585365853,80.0,10,38.46,July to August,10.36,Jamrul,13.79,June,Kharif 2,0.6031785053643935
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),1.837950139,26.892377049180325,80.0,22,38.46,May to June,10.36,Jhinga,13.79,April,Kharif 1,0.3697962537434924
7.052271858326581,500.10725213700607,0.5482362068578059,48.38,1337.03,0.0971544715447154,18.2,0.86,38.46,Khagrachari,32.68,3.389868852172874,1.33,25.27434179520966,5.58,300.92663672909936,Loamy (Thịt/Phù sa),3.953117675,27.63536585365853,75.0,10,38.46,Sep to May,10.36,Pineapple,13.79,Sep,Kharif 2,0.6031785053643935
5.228791156108305,845.5260138827657,0.4956586110086041,42.59,1145.52,0.2070491803278688,12.79,0.99,38.65,Khagrachari,32.68,2.265935570581182,1.33,17.051875892082368,5.58,302.52778015570885,Loamy (Thịt/Phù sa),1.104622871,26.892377049180325,72.5,22,38.46,April to May,10.36,Maize 1,13.79,March,Kharif 1,0.3697962537434924
